  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel;angleSpeedx_y_z;lineAccx_y_z;speed,steeringAngle
118.81096164,31.89293333,9.01;0.73,265.34,0.14;-0.34,-4.38,0.09;-0.41,-0.55,0.21;0.02,0.89,9.27;4.94,0.00
118.81096164,31.89293333,9.01;0.73,265.34,0.14;-0.34,-4.38,0.09;-0.41,-0.55,0.21;0.02,0.89,9.27;4.95,0.10
118.81096164,31.89293333,9.01;0.73,265.34,0.14;-0.34,-4.38,0.09;-0.41,-0.55,0.21;0.02,0.89,9.27;4.98,0.10
118.81096164,31.89293333,9.01;0.73,265.34,0.14;-0.34,-4.38,0.09;-0.41,-0.55,0.21;0.02,0.89,9.27;5.00,0.10
118.81092424,31.89293066,9.02;0.72,265.26,-0.01;-0.41,-5.05,0.06;-0.41,-0.55,0.21;0.02,0.89,9.27;5.02,0.10
118.81092424,31.89293066,9.02;0.72,265.26,-0.01;-0.41,-5.05,0.06;-0.26,-0.46,0.09;-0.22,0.79,9.79;5.25,0.10
118.81092424,31.89293066,9.02;0.72,265.26,-0.01;-0.41,-5.05,0.06;-0.82,-0.11,0.19;-0.04,0.53,9.59;5.25,0.10
118.81092424,31.89293066,9.02;0.72,265.26,-0.01;-0.41,-5.05,0.06;-0.82,-0.11,0.19;-0.04,0.53,9.59;5.27,0.00
118.81092424,31.89293066,9.02;0.72,265.26,-0.01;-0.41,-5.05,0.06;-0.82,-0.11,0.19;-0.04,0.53,9.59;5.28,-0.10
118.81092424,31.89293066,9.02;0.72,265.26,-0.01;-0.41,-5.05,0.06;-0.82,-0.11,0.19;-0.04,0.53,9.59;5.30,-0.20
118.81092424,31.89293066,9.02;0.72,265.26,-0.01;-0.41,-5.05,0.06;-0.82,-0.11,0.19;-0.04,0.53,9.59;5.30,-0.30
118.81092424,31.89293066,9.02;0.72,265.26,-0.01;-0.41,-5.05,0.06;-0.82,-0.11,0.19;-0.04,0.53,9.59;5.32,-0.30
118.81092424,31.89293066,9.02;0.72,265.26,-0.01;-0.41,-5.05,0.06;-0.82,-0.11,0.19;-0.04,0.53,9.59;5.33,-0.30
118.81092424,31.89293066,9.02;0.72,265.26,-0.01;-0.41,-5.05,0.06;-0.82,-0.11,0.19;-0.04,0.53,9.59;5.33,-0.50
118.81092424,31.89293066,9.02;0.72,265.26,-0.01;-0.41,-5.05,0.06;-0.82,-0.11,0.19;-0.04,0.53,9.59;5.51,-0.60
118.81092424,31.89293066,9.02;0.72,265.26,-0.01;-0.41,-5.05,0.06;-0.82,-0.11,0.19;-0.04,0.53,9.59;5.53,-0.70
118.81092424,31.89293066,9.02;0.72,265.26,-0.01;-0.41,-5.05,0.06;-0.82,-0.11,0.19;-0.04,0.53,9.59;5.54,-0.80
118.81092424,31.89293066,9.02;0.72,265.26,-0.01;-0.41,-5.05,0.06;-0.82,-0.11,0.19;-0.04,0.53,9.59;5.56,-1.00
118.81092424,31.89293066,9.02;0.72,265.26,-0.01;-0.41,-5.05,0.06;-0.82,-0.11,0.19;-0.04,0.53,9.59;5.57,-1.20
118.81088234,31.89292766,9.07;0.84,265.23,0.10;-0.45,-5.54,0.07;0.50,-0.16,0.28;-0.06,0.63,9.43;5.59,-8.00
118.81088234,31.89292766,9.07;0.84,265.23,0.10;-0.45,-5.54,0.07;0.69,-0.06,-0.36;0.13,0.94,9.89;5.76,-8.60
118.81088234,31.89292766,9.07;0.84,265.23,0.10;-0.45,-5.54,0.07;0.69,-0.06,-0.36;0.13,0.94,9.89;5.77,-9.50
118.81088234,31.89292766,9.07;0.84,265.23,0.10;-0.45,-5.54,0.07;0.69,-0.06,-0.36;0.13,0.94,9.89;5.79,-10.60
118.81088234,31.89292766,9.07;0.84,265.23,0.10;-0.45,-5.54,0.07;0.69,-0.06,-0.36;0.13,0.94,9.89;5.80,-11.10
118.81088234,31.89292766,9.07;0.84,265.23,0.10;-0.45,-5.54,0.07;0.69,-0.06,-0.36;0.13,0.94,9.89;5.82,-12.10
118.81088234,31.89292766,9.07;0.84,265.23,0.10;-0.45,-5.54,0.07;0.69,-0.06,-0.36;0.13,0.94,9.89;5.83,-13.20
118.81088234,31.89292766,9.07;0.84,265.23,0.10;-0.45,-5.54,0.07;0.69,-0.06,-0.36;0.13,0.94,9.89;5.84,-14.20
118.81088234,31.89292766,9.07;0.84,265.23,0.10;-0.45,-5.54,0.07;0.69,-0.06,-0.36;0.13,0.94,9.89;5.84,-15.10
118.81088234,31.89292766,9.07;0.84,265.23,0.10;-0.45,-5.54,0.07;0.69,-0.06,-0.36;0.13,0.94,9.89;6.01,-24.20
118.81088234,31.89292766,9.07;0.84,265.23,0.10;-0.45,-5.54,0.07;0.69,-0.06,-0.36;0.13,0.94,9.89;6.02,-24.70
118.81088234,31.89292766,9.07;0.84,265.23,0.10;-0.45,-5.54,0.07;0.69,-0.06,-0.36;0.13,0.94,9.89;6.04,-25.10
118.81088234,31.89292766,9.07;0.84,265.23,0.10;-0.45,-5.54,0.07;0.69,-0.06,-0.36;0.13,0.94,9.89;6.06,-25.50
118.81088234,31.89292766,9.07;0.84,265.23,0.10;-0.45,-5.54,0.07;0.69,-0.06,-0.36;0.13,0.94,9.89;6.08,-25.70
118.81088234,31.89292766,9.07;0.84,265.23,0.10;-0.45,-5.54,0.07;0.93,0.21,-3.51;0.29,0.69,10.32;6.09,-26.00
118.81083975,31.89292520,9.12;0.75,267.18,0.15;-0.31,-5.97,0.05;1.41,0.11,-3.91;0.53,0.87,10.25;6.24,-26.40
118.81083975,31.89292520,9.12;0.75,267.18,0.15;-0.31,-5.97,0.05;1.41,0.11,-3.91;0.53,0.87,10.25;6.24,-27.10
118.81083975,31.89292520,9.12;0.75,267.18,0.15;-0.31,-5.97,0.05;1.41,0.11,-3.91;0.53,0.87,10.25;6.26,-27.00
118.81083975,31.89292520,9.12;0.75,267.18,0.15;-0.31,-5.97,0.05;1.41,0.11,-3.91;0.53,0.87,10.25;6.27,-26.80
118.81083975,31.89292520,9.12;0.75,267.18,0.15;-0.31,-5.97,0.05;1.41,0.11,-3.91;0.53,0.87,10.25;6.28,-26.70
118.81083975,31.89292520,9.12;0.75,267.18,0.15;-0.31,-5.97,0.05;1.41,0.11,-3.91;0.53,0.87,10.25;6.28,-26.60
118.81083975,31.89292520,9.12;0.75,267.18,0.15;-0.31,-5.97,0.05;1.41,0.11,-3.91;0.53,0.87,10.25;6.29,-26.60
118.81083975,31.89292520,9.12;0.75,267.18,0.15;-0.31,-5.97,0.05;1.41,0.11,-3.91;0.53,0.87,10.25;6.45,-26.60
118.81083975,31.89292520,9.12;0.75,267.18,0.15;-0.31,-5.97,0.05;1.41,0.11,-3.91;0.53,0.87,10.25;6.45,-26.60
118.81083975,31.89292520,9.12;0.75,267.18,0.15;-0.31,-5.97,0.05;1.41,0.11,-3.91;0.53,0.87,10.25;6.46,-25.60
118.81083975,31.89292520,9.12;0.75,267.18,0.15;-0.31,-5.97,0.05;1.41,0.11,-3.91;0.53,0.87,10.25;6.47,-25.50
118.81083975,31.89292520,9.12;0.75,267.18,0.15;-0.31,-5.97,0.05;1.41,0.11,-3.91;0.53,0.87,10.25;6.48,-25.40
118.81083975,31.89292520,9.12;0.75,267.18,0.15;-0.31,-5.97,0.05;1.41,0.11,-3.91;0.53,0.87,10.25;6.49,-25.30
118.81083975,31.89292520,9.12;0.75,267.18,0.15;-0.31,-5.97,0.05;1.41,0.11,-3.91;0.53,0.87,10.25;6.49,-25.10
118.81079074,31.89292438,9.18;0.75,270.08,0.17;0.01,-6.36,0.10;-1.37,-0.11,-3.52;0.71,0.42,9.78;6.49,-25.00
118.81079074,31.89292438,9.18;0.75,270.08,0.17;0.01,-6.36,0.10;-1.37,-0.11,-3.52;0.71,0.42,9.78;6.49,-18.60
118.81079074,31.89292438,9.18;0.75,270.08,0.17;0.01,-6.36,0.10;-1.37,-0.11,-3.52;0.71,0.42,9.78;6.61,-17.90
118.81079074,31.89292438,9.18;0.75,270.08,0.17;0.01,-6.36,0.10;-1.37,-0.11,-3.52;0.71,0.42,9.78;6.62,-17.20
118.81079074,31.89292438,9.18;0.75,270.08,0.17;0.01,-6.36,0.10;-1.37,-0.11,-3.52;0.71,0.42,9.78;6.63,-16.40
118.81079074,31.89292438,9.18;0.75,270.08,0.17;0.01,-6.36,0.10;-1.37,-0.11,-3.52;0.71,0.42,9.78;6.63,-15.50
118.81079074,31.89292438,9.18;0.75,270.08,0.17;0.01,-6.36,0.10;-1.37,-0.11,-3.52;0.71,0.42,9.78;6.64,-15.10
118.81079074,31.89292438,9.18;0.75,270.08,0.17;0.01,-6.36,0.10;-1.37,-0.11,-3.52;0.71,0.42,9.78;6.65,-14.10
118.81079074,31.89292438,9.18;0.75,270.08,0.17;0.01,-6.36,0.10;-1.37,-0.11,-3.52;0.71,0.42,9.78;6.72,-13.10
118.81079074,31.89292438,9.18;0.75,270.08,0.17;0.01,-6.36,0.10;-1.37,-0.11,-3.52;0.71,0.42,9.78;6.72,7.40
118.81079074,31.89292438,9.18;0.75,270.08,0.17;0.01,-6.36,0.10;-1.37,-0.11,-3.52;0.71,0.42,9.78;6.72,7.90
118.81079074,31.89292438,9.18;0.75,270.08,0.17;0.01,-6.36,0.10;-1.37,-0.11,-3.52;0.71,0.42,9.78;6.73,8.90
118.81079074,31.89292438,9.18;0.75,270.08,0.17;0.01,-6.36,0.10;-1.37,-0.11,-3.52;0.71,0.42,9.78;6.74,9.60
118.81079074,31.89292438,9.18;0.75,270.08,0.17;0.01,-6.36,0.10;-1.37,-0.11,-3.52;0.71,0.42,9.78;6.75,10.30
118.81079074,31.89292438,9.18;0.75,270.08,0.17;0.01,-6.36,0.10;-0.26,0.64,2.40;-0.23,0.15,9.60;6.75,10.90
118.81074305,31.89292487,9.25;0.86,270.25,0.06;0.06,-6.51,0.10;-0.26,0.64,2.40;-0.23,0.15,9.60;6.79,11.10
118.81074305,31.89292487,9.25;0.86,270.25,0.06;0.06,-6.51,0.10;-0.26,0.64,2.40;-0.23,0.15,9.60;6.79,11.10
118.81074305,31.89292487,9.25;0.86,270.25,0.06;0.06,-6.51,0.10;-0.26,0.64,2.40;-0.23,0.15,9.60;6.79,23.30
118.81074305,31.89292487,9.25;0.86,270.25,0.06;0.06,-6.51,0.10;-0.26,0.64,2.40;-0.23,0.15,9.60;6.80,24.30
118.81074305,31.89292487,9.25;0.86,270.25,0.06;0.06,-6.51,0.10;-0.26,0.64,2.40;-0.23,0.15,9.60;6.80,25.40
118.81074305,31.89292487,9.25;0.86,270.25,0.06;0.06,-6.51,0.10;-0.26,0.64,2.40;-0.23,0.15,9.60;6.80,26.40
118.81074305,31.89292487,9.25;0.86,270.25,0.06;0.06,-6.51,0.10;-0.26,0.64,2.40;-0.23,0.15,9.60;6.79,27.40
118.81074305,31.89292487,9.25;0.86,270.25,0.06;0.06,-6.51,0.10;-0.26,0.64,2.40;-0.23,0.15,9.60;6.80,27.90
118.81074305,31.89292487,9.25;0.86,270.25,0.06;0.06,-6.51,0.10;-0.26,0.64,2.40;-0.23,0.15,9.60;6.80,35.10
118.81074305,31.89292487,9.25;0.86,270.25,0.06;0.06,-6.51,0.10;-0.26,0.64,2.40;-0.23,0.15,9.60;6.79,35.20
118.81074305,31.89292487,9.25;0.86,270.25,0.06;0.06,-6.51,0.10;-0.26,0.64,2.40;-0.23,0.15,9.60;6.78,35.10
118.81074305,31.89292487,9.25;0.86,270.25,0.06;0.06,-6.51,0.10;-0.26,0.64,2.40;-0.23,0.15,9.60;6.78,35.00
118.81074305,31.89292487,9.25;0.86,270.25,0.06;0.06,-6.51,0.10;-0.26,0.64,2.40;-0.23,0.15,9.60;6.78,34.80
118.81074305,31.89292487,9.25;0.86,270.25,0.06;0.06,-6.51,0.10;1.08,-0.58,5.06;-0.59,-0.08,9.95;6.76,34.60
118.81069155,31.89292411,9.33;0.74,266.61,0.13;-0.35,-6.44,0.11;1.08,-0.58,5.06;-0.59,-0.08,9.95;6.73,34.40
118.81069155,31.89292411,9.33;0.74,266.61,0.13;-0.35,-6.44,0.11;1.08,-0.58,5.06;-0.59,-0.08,9.95;6.73,34.40
118.81069155,31.89292411,9.33;0.74,266.61,0.13;-0.35,-6.44,0.11;1.08,-0.58,5.06;-0.59,-0.08,9.95;6.72,25.80
118.81069155,31.89292411,9.33;0.74,266.61,0.13;-0.35,-6.44,0.11;1.08,-0.58,5.06;-0.59,-0.08,9.95;6.72,25.40
118.81069155,31.89292411,9.33;0.74,266.61,0.13;-0.35,-6.44,0.11;1.08,-0.58,5.06;-0.59,-0.08,9.95;6.72,24.70
118.81069155,31.89292411,9.33;0.74,266.61,0.13;-0.35,-6.44,0.11;1.08,-0.58,5.06;-0.59,-0.08,9.95;6.71,23.90
118.81069155,31.89292411,9.33;0.74,266.61,0.13;-0.35,-6.44,0.11;1.08,-0.58,5.06;-0.59,-0.08,9.95;6.71,23.10
118.81069155,31.89292411,9.33;0.74,266.61,0.13;-0.35,-6.44,0.11;1.08,-0.58,5.06;-0.59,-0.08,9.95;6.72,22.20
118.81069155,31.89292411,9.33;0.74,266.61,0.13;-0.35,-6.44,0.11;1.08,-0.58,5.06;-0.59,-0.08,9.95;6.72,21.20
118.81069155,31.89292411,9.33;0.74,266.61,0.13;-0.35,-6.44,0.11;1.08,-0.58,5.06;-0.59,-0.08,9.95;6.65,-0.80
118.81069155,31.89292411,9.33;0.74,266.61,0.13;-0.35,-6.44,0.11;1.08,-0.58,5.06;-0.59,-0.08,9.95;6.67,-2.90
118.81069155,31.89292411,9.33;0.74,266.61,0.13;-0.35,-6.44,0.11;1.08,-0.58,5.06;-0.59,-0.08,9.95;6.67,-4.80
118.81069155,31.89292411,9.33;0.74,266.61,0.13;-0.35,-6.44,0.11;1.08,-0.58,5.06;-0.59,-0.08,9.95;6.66,-6.50
118.81069155,31.89292411,9.33;0.74,266.61,0.13;-0.35,-6.44,0.11;0.60,-0.66,-2.16;0.13,0.07,9.81;6.65,-7.20
118.81069155,31.89292411,9.33;0.74,266.61,0.13;-0.35,-6.44,0.11;0.60,-0.66,-2.16;0.13,0.07,9.81;6.65,-8.60
118.81064449,31.89292126,9.41;0.41,265.83,0.11;-0.46,-6.30,0.11;0.60,-0.66,-2.16;0.13,0.07,9.81;6.59,-9.80
118.81064449,31.89292126,9.41;0.41,265.83,0.11;-0.46,-6.30,0.11;0.60,-0.66,-2.16;0.13,0.07,9.81;6.59,-22.20
118.81064449,31.89292126,9.41;0.41,265.83,0.11;-0.46,-6.30,0.11;0.60,-0.66,-2.16;0.13,0.07,9.81;6.58,-22.70
118.81064449,31.89292126,9.41;0.41,265.83,0.11;-0.46,-6.30,0.11;0.60,-0.66,-2.16;0.13,0.07,9.81;6.58,-23.70
118.81064449,31.89292126,9.41;0.41,265.83,0.11;-0.46,-6.30,0.11;0.60,-0.66,-2.16;0.13,0.07,9.81;6.57,-24.70
118.81064449,31.89292126,9.41;0.41,265.83,0.11;-0.46,-6.30,0.11;0.60,-0.66,-2.16;0.13,0.07,9.81;6.57,-25.80
118.81064449,31.89292126,9.41;0.41,265.83,0.11;-0.46,-6.30,0.11;0.60,-0.66,-2.16;0.13,0.07,9.81;6.56,-26.90
118.81064449,31.89292126,9.41;0.41,265.83,0.11;-0.46,-6.30,0.11;0.60,-0.66,-2.16;0.13,0.07,9.81;6.51,-27.50
118.81064449,31.89292126,9.41;0.41,265.83,0.11;-0.46,-6.30,0.11;0.60,-0.66,-2.16;0.13,0.07,9.81;6.51,-27.50
118.81064449,31.89292126,9.41;0.41,265.83,0.11;-0.46,-6.30,0.11;0.60,-0.66,-2.16;0.13,0.07,9.81;6.50,-37.20
118.81064449,31.89292126,9.41;0.41,265.83,0.11;-0.46,-6.30,0.11;0.60,-0.66,-2.16;0.13,0.07,9.81;6.50,-37.10
118.81064449,31.89292126,9.41;0.41,265.83,0.11;-0.46,-6.30,0.11;0.60,-0.66,-2.16;0.13,0.07,9.81;6.49,-36.90
118.81064449,31.89292126,9.41;0.41,265.83,0.11;-0.46,-6.30,0.11;0.60,-0.66,-2.16;0.13,0.07,9.81;6.49,-36.70
118.81064449,31.89292126,9.41;0.41,265.83,0.11;-0.46,-6.30,0.11;-0.34,0.19,-5.50;0.53,-0.35,9.47;6.48,-36.40
118.81059513,31.89291931,9.50;0.43,269.45,0.19;-0.06,-6.17,0.12;0.60,-0.20,-5.40;0.63,-0.24,9.43;6.49,-36.20
118.81059513,31.89291931,9.50;0.43,269.45,0.19;-0.06,-6.17,0.12;0.60,-0.20,-5.40;0.63,-0.24,9.43;6.49,-35.90
118.81059513,31.89291931,9.50;0.43,269.45,0.19;-0.06,-6.17,0.12;0.60,-0.20,-5.40;0.63,-0.24,9.43;6.44,-32.40
118.81059513,31.89291931,9.50;0.43,269.45,0.19;-0.06,-6.17,0.12;0.60,-0.20,-5.40;0.63,-0.24,9.43;6.43,-32.10
118.81059513,31.89291931,9.50;0.43,269.45,0.19;-0.06,-6.17,0.12;0.60,-0.20,-5.40;0.63,-0.24,9.43;6.43,-31.90
118.81059513,31.89291931,9.50;0.43,269.45,0.19;-0.06,-6.17,0.12;0.60,-0.20,-5.40;0.63,-0.24,9.43;6.43,-31.70
118.81059513,31.89291931,9.50;0.43,269.45,0.19;-0.06,-6.17,0.12;0.60,-0.20,-5.40;0.63,-0.24,9.43;6.43,-31.60
118.81059513,31.89291931,9.50;0.43,269.45,0.19;-0.06,-6.17,0.12;0.60,-0.20,-5.40;0.63,-0.24,9.43;6.43,-31.40
118.81059513,31.89291931,9.50;0.43,269.45,0.19;-0.06,-6.17,0.12;0.60,-0.20,-5.40;0.63,-0.24,9.43;6.37,-31.20
118.81059513,31.89291931,9.50;0.43,269.45,0.19;-0.06,-6.17,0.12;0.60,-0.20,-5.40;0.63,-0.24,9.43;6.37,-27.80
118.81059513,31.89291931,9.50;0.43,269.45,0.19;-0.06,-6.17,0.12;0.60,-0.20,-5.40;0.63,-0.24,9.43;6.38,-27.70
118.81059513,31.89291931,9.50;0.43,269.45,0.19;-0.06,-6.17,0.12;0.60,-0.20,-5.40;0.63,-0.24,9.43;6.38,-27.20
118.81059513,31.89291931,9.50;0.43,269.45,0.19;-0.06,-6.17,0.12;0.60,-0.20,-5.40;0.63,-0.24,9.43;6.38,-26.60
118.81059513,31.89291931,9.50;0.43,269.45,0.19;-0.06,-6.17,0.12;-1.75,0.52,-4.47;0.74,0.01,9.51;6.37,-25.80
118.81059513,31.89291931,9.50;0.43,269.45,0.19;-0.06,-6.17,0.12;1.66,0.56,-2.75;0.55,0.44,9.57;6.37,-24.90
118.81054978,31.89292036,9.57;0.55,272.43,0.17;0.29,-6.14,0.08;1.66,0.56,-2.75;0.55,0.44,9.57;6.41,-24.40
118.81054978,31.89292036,9.57;0.55,272.43,0.17;0.29,-6.14,0.08;1.66,0.56,-2.75;0.55,0.44,9.57;6.41,-2.60
118.81054978,31.89292036,9.57;0.55,272.43,0.17;0.29,-6.14,0.08;1.66,0.56,-2.75;0.55,0.44,9.57;6.41,-0.30
118.81054978,31.89292036,9.57;0.55,272.43,0.17;0.29,-6.14,0.08;1.66,0.56,-2.75;0.55,0.44,9.57;6.42,1.80
118.81054978,31.89292036,9.57;0.55,272.43,0.17;0.29,-6.14,0.08;1.66,0.56,-2.75;0.55,0.44,9.57;6.42,2.70
118.81054978,31.89292036,9.57;0.55,272.43,0.17;0.29,-6.14,0.08;1.66,0.56,-2.75;0.55,0.44,9.57;6.42,4.40
118.81054978,31.89292036,9.57;0.55,272.43,0.17;0.29,-6.14,0.08;1.66,0.56,-2.75;0.55,0.44,9.57;6.43,5.80
118.81054978,31.89292036,9.57;0.55,272.43,0.17;0.29,-6.14,0.08;1.66,0.56,-2.75;0.55,0.44,9.57;6.43,6.80
118.81054978,31.89292036,9.57;0.55,272.43,0.17;0.29,-6.14,0.08;1.66,0.56,-2.75;0.55,0.44,9.57;6.43,9.20
118.81054978,31.89292036,9.57;0.55,272.43,0.17;0.29,-6.14,0.08;1.66,0.56,-2.75;0.55,0.44,9.57;6.48,9.20
118.81054978,31.89292036,9.57;0.55,272.43,0.17;0.29,-6.14,0.08;1.66,0.56,-2.75;0.55,0.44,9.57;6.48,9.30
118.81054978,31.89292036,9.57;0.55,272.43,0.17;0.29,-6.14,0.08;1.66,0.56,-2.75;0.55,0.44,9.57;6.48,9.50
118.81054978,31.89292036,9.57;0.55,272.43,0.17;0.29,-6.14,0.08;-0.50,-0.98,2.14;-0.12,0.37,9.75;6.48,9.80
118.81054978,31.89292036,9.57;0.55,272.43,0.17;0.29,-6.14,0.08;-0.50,-0.98,2.14;-0.12,0.37,9.75;6.48,10.30
118.81050048,31.89292232,9.65;0.58,271.52,0.18;0.22,-6.29,0.13;-0.50,-0.98,2.14;-0.12,0.37,9.75;6.53,10.60
118.81050048,31.89292232,9.65;0.58,271.52,0.18;0.22,-6.29,0.13;-0.50,-0.98,2.14;-0.12,0.37,9.75;6.53,36.50
118.81050048,31.89292232,9.65;0.58,271.52,0.18;0.22,-6.29,0.13;-0.50,-0.98,2.14;-0.12,0.37,9.75;6.54,39.80
118.81050048,31.89292232,9.65;0.58,271.52,0.18;0.22,-6.29,0.13;-0.50,-0.98,2.14;-0.12,0.37,9.75;6.54,43.10
118.81050048,31.89292232,9.65;0.58,271.52,0.18;0.22,-6.29,0.13;-0.50,-0.98,2.14;-0.12,0.37,9.75;6.53,44.80
118.81050048,31.89292232,9.65;0.58,271.52,0.18;0.22,-6.29,0.13;-0.50,-0.98,2.14;-0.12,0.37,9.75;6.54,48.10
118.81050048,31.89292232,9.65;0.58,271.52,0.18;0.22,-6.29,0.13;-0.50,-0.98,2.14;-0.12,0.37,9.75;6.54,51.50
118.81050048,31.89292232,9.65;0.58,271.52,0.18;0.22,-6.29,0.13;-0.50,-0.98,2.14;-0.12,0.37,9.75;6.55,54.70
118.81050048,31.89292232,9.65;0.58,271.52,0.18;0.22,-6.29,0.13;-0.50,-0.98,2.14;-0.12,0.37,9.75;6.55,58.10
118.81050048,31.89292232,9.65;0.58,271.52,0.18;0.22,-6.29,0.13;-0.50,-0.98,2.14;-0.12,0.37,9.75;6.66,88.40
118.81050048,31.89292232,9.65;0.58,271.52,0.18;0.22,-6.29,0.13;-0.50,-0.98,2.14;-0.12,0.37,9.75;6.58,89.30
118.81050048,31.89292232,9.65;0.58,271.52,0.18;0.22,-6.29,0.13;-0.50,-0.98,2.14;-0.12,0.37,9.75;6.55,89.90
118.81050048,31.89292232,9.65;0.58,271.52,0.18;0.22,-6.29,0.13;0.07,-1.27,14.26;-1.73,0.01,11.02;6.57,90.10
118.81050048,31.89292232,9.65;0.58,271.52,0.18;0.22,-6.29,0.13;0.07,-1.27,14.26;-1.73,0.01,11.02;6.55,90.10
118.81050048,31.89292232,9.65;0.58,271.52,0.18;0.22,-6.29,0.13;0.07,-1.27,14.26;-1.73,0.01,11.02;6.54,90.20
118.81045404,31.89292171,9.74;1.03,263.37,-0.41;-0.58,-6.21,0.00;0.07,-1.27,14.26;-1.73,0.01,11.02;6.60,90.40
118.81045404,31.89292171,9.74;1.03,263.37,-0.41;-0.58,-6.21,0.00;0.07,-1.27,14.26;-1.73,0.01,11.02;6.60,86.20
118.81045404,31.89292171,9.74;1.03,263.37,-0.41;-0.58,-6.21,0.00;0.07,-1.27,14.26;-1.73,0.01,11.02;6.57,85.10
118.81045404,31.89292171,9.74;1.03,263.37,-0.41;-0.58,-6.21,0.00;0.07,-1.27,14.26;-1.73,0.01,11.02;6.55,82.60
118.81045404,31.89292171,9.74;1.03,263.37,-0.41;-0.58,-6.21,0.00;0.07,-1.27,14.26;-1.73,0.01,11.02;6.60,79.80
118.81045404,31.89292171,9.74;1.03,263.37,-0.41;-0.58,-6.21,0.00;0.07,-1.27,14.26;-1.73,0.01,11.02;6.58,76.50
