  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel;angleSpeedx_y_z;lineAccx_y_z;speed,steeringAngle
118.81103420,31.89293916,9.22;0.59,267.36,-0.01;-0.16,-4.73,0.06;0.18,1.04,1.51;-0.18,0.92,10.07;4.80,12.90
118.81103420,31.89293916,9.22;0.59,267.36,-0.01;-0.16,-4.73,0.06;0.18,1.04,1.51;-0.18,0.92,10.07;4.81,13.50
118.81103420,31.89293916,9.22;0.59,267.36,-0.01;-0.16,-4.73,0.06;0.18,1.04,1.51;-0.18,0.92,10.07;4.84,14.00
118.81103420,31.89293916,9.22;0.59,267.36,-0.01;-0.16,-4.73,0.06;0.18,1.04,1.51;-0.18,0.92,10.07;4.86,14.70
118.81103420,31.89293916,9.22;0.59,267.36,-0.01;-0.16,-4.73,0.06;0.18,1.04,1.51;-0.18,0.92,10.07;4.86,23.50
118.81103420,31.89293916,9.22;0.59,267.36,-0.01;-0.16,-4.73,0.06;0.18,1.04,1.51;-0.18,0.92,10.07;5.07,24.30
118.81103420,31.89293916,9.22;0.59,267.36,-0.01;-0.16,-4.73,0.06;0.18,1.04,1.51;-0.18,0.92,10.07;5.09,25.20
118.81103420,31.89293916,9.22;0.59,267.36,-0.01;-0.16,-4.73,0.06;0.18,1.04,1.51;-0.18,0.92,10.07;5.10,26.10
118.81103420,31.89293916,9.22;0.59,267.36,-0.01;-0.16,-4.73,0.06;0.18,1.04,1.51;-0.18,0.92,10.07;5.12,26.90
118.81103420,31.89293916,9.22;0.59,267.36,-0.01;-0.16,-4.73,0.06;0.18,1.04,1.51;-0.18,0.92,10.07;5.14,27.50
118.81103420,31.89293916,9.22;0.59,267.36,-0.01;-0.16,-4.73,0.06;0.18,1.04,1.51;-0.18,0.92,10.07;5.16,27.70
118.81103420,31.89293916,9.22;0.59,267.36,-0.01;-0.16,-4.73,0.06;0.18,1.04,1.51;-0.18,0.92,10.07;5.17,8.70
118.81103420,31.89293916,9.22;0.59,267.36,-0.01;-0.16,-4.73,0.06;0.18,1.04,1.51;-0.18,0.92,10.07;5.35,7.20
118.81103420,31.89293916,9.22;0.59,267.36,-0.01;-0.16,-4.73,0.06;-0.36,-1.29,0.24;-0.22,0.97,9.83;5.36,4.30
118.81099459,31.89293745,9.26;0.70,265.71,0.01;-0.36,-5.27,0.08;-0.36,-1.29,0.24;-0.22,0.97,9.83;5.38,1.30
118.81099459,31.89293745,9.26;0.70,265.71,0.01;-0.36,-5.27,0.08;-0.36,-1.29,0.24;-0.22,0.97,9.83;5.39,-1.80
118.81099459,31.89293745,9.26;0.70,265.71,0.01;-0.36,-5.27,0.08;-0.36,-1.29,0.24;-0.22,0.97,9.83;5.41,-5.00
118.81099459,31.89293745,9.26;0.70,265.71,0.01;-0.36,-5.27,0.08;-0.36,-1.29,0.24;-0.22,0.97,9.83;5.42,-8.10
118.81099459,31.89293745,9.26;0.70,265.71,0.01;-0.36,-5.27,0.08;-0.36,-1.29,0.24;-0.22,0.97,9.83;5.60,-33.70
118.81099459,31.89293745,9.26;0.70,265.71,0.01;-0.36,-5.27,0.08;-0.36,-1.29,0.24;-0.22,0.97,9.83;5.60,-34.30
118.81099459,31.89293745,9.26;0.70,265.71,0.01;-0.36,-5.27,0.08;-0.36,-1.29,0.24;-0.22,0.97,9.83;5.62,-35.40
118.81099459,31.89293745,9.26;0.70,265.71,0.01;-0.36,-5.27,0.08;-0.36,-1.29,0.24;-0.22,0.97,9.83;5.63,-36.40
118.81099459,31.89293745,9.26;0.70,265.71,0.01;-0.36,-5.27,0.08;-0.36,-1.29,0.24;-0.22,0.97,9.83;5.65,-36.80
118.81099459,31.89293745,9.26;0.70,265.71,0.01;-0.36,-5.27,0.08;-0.36,-1.29,0.24;-0.22,0.97,9.83;5.65,-37.60
118.81099459,31.89293745,9.26;0.70,265.71,0.01;-0.36,-5.27,0.08;-0.36,-1.29,0.24;-0.22,0.97,9.83;5.67,-38.30
118.81099459,31.89293745,9.26;0.70,265.71,0.01;-0.36,-5.27,0.08;-0.36,-1.29,0.24;-0.22,0.97,9.83;5.69,-38.60
118.81099459,31.89293745,9.26;0.70,265.71,0.01;-0.36,-5.27,0.08;-0.36,-1.29,0.24;-0.22,0.97,9.83;5.85,-38.60
118.81099459,31.89293745,9.26;0.70,265.71,0.01;-0.36,-5.27,0.08;0.51,-0.81,-3.19;0.54,0.79,9.87;5.87,-40.20
118.81099459,31.89293745,9.26;0.70,265.71,0.01;-0.36,-5.27,0.08;-0.18,-0.48,-5.73;0.59,0.74,9.42;5.87,-40.10
118.81095396,31.89293593,9.29;0.55,268.88,0.04;-0.07,-5.72,0.05;-0.18,-0.48,-5.73;0.59,0.74,9.42;5.89,-40.20
118.81095396,31.89293593,9.29;0.55,268.88,0.04;-0.07,-5.72,0.05;-0.18,-0.48,-5.73;0.59,0.74,9.42;5.89,-40.20
118.81095396,31.89293593,9.29;0.55,268.88,0.04;-0.07,-5.72,0.05;-0.18,-0.48,-5.73;0.59,0.74,9.42;5.91,-40.10
118.81095396,31.89293593,9.29;0.55,268.88,0.04;-0.07,-5.72,0.05;-0.18,-0.48,-5.73;0.59,0.74,9.42;5.91,-31.00
118.81095396,31.89293593,9.29;0.55,268.88,0.04;-0.07,-5.72,0.05;-0.18,-0.48,-5.73;0.59,0.74,9.42;5.91,-30.20
118.81095396,31.89293593,9.29;0.55,268.88,0.04;-0.07,-5.72,0.05;-0.18,-0.48,-5.73;0.59,0.74,9.42;6.08,-28.30
118.81095396,31.89293593,9.29;0.55,268.88,0.04;-0.07,-5.72,0.05;-0.18,-0.48,-5.73;0.59,0.74,9.42;6.09,-26.30
118.81095396,31.89293593,9.29;0.55,268.88,0.04;-0.07,-5.72,0.05;-0.18,-0.48,-5.73;0.59,0.74,9.42;6.10,-25.30
118.81095396,31.89293593,9.29;0.55,268.88,0.04;-0.07,-5.72,0.05;-0.18,-0.48,-5.73;0.59,0.74,9.42;6.12,-23.00
118.81095396,31.89293593,9.29;0.55,268.88,0.04;-0.07,-5.72,0.05;-0.18,-0.48,-5.73;0.59,0.74,9.42;6.13,-20.50
118.81095396,31.89293593,9.29;0.55,268.88,0.04;-0.07,-5.72,0.05;-0.18,-0.48,-5.73;0.59,0.74,9.42;6.14,-17.70
118.81095396,31.89293593,9.29;0.55,268.88,0.04;-0.07,-5.72,0.05;-0.18,-0.48,-5.73;0.59,0.74,9.42;6.14,22.20
118.81095396,31.89293593,9.29;0.55,268.88,0.04;-0.07,-5.72,0.05;-0.11,0.58,4.04;-0.37,0.57,9.91;6.28,24.40
118.81095396,31.89293593,9.29;0.55,268.88,0.04;-0.07,-5.72,0.05;-0.11,0.58,4.04;-0.37,0.57,9.91;6.28,26.40
118.81090691,31.89293643,9.33;0.89,269.95,-0.28;0.09,-6.10,0.05;-0.11,0.58,4.04;-0.37,0.57,9.91;6.28,28.40
118.81090691,31.89293643,9.33;0.89,269.95,-0.28;0.09,-6.10,0.05;-0.11,0.58,4.04;-0.37,0.57,9.91;6.28,30.30
118.81090691,31.89293643,9.33;0.89,269.95,-0.28;0.09,-6.10,0.05;-0.11,0.58,4.04;-0.37,0.57,9.91;6.29,32.10
118.81090691,31.89293643,9.33;0.89,269.95,-0.28;0.09,-6.10,0.05;-0.11,0.58,4.04;-0.37,0.57,9.91;6.30,32.90
118.81090691,31.89293643,9.33;0.89,269.95,-0.28;0.09,-6.10,0.05;-0.11,0.58,4.04;-0.37,0.57,9.91;6.30,43.80
118.81090691,31.89293643,9.33;0.89,269.95,-0.28;0.09,-6.10,0.05;-0.11,0.58,4.04;-0.37,0.57,9.91;6.41,43.60
118.81090691,31.89293643,9.33;0.89,269.95,-0.28;0.09,-6.10,0.05;-0.11,0.58,4.04;-0.37,0.57,9.91;6.41,43.30
118.81090691,31.89293643,9.33;0.89,269.95,-0.28;0.09,-6.10,0.05;-0.11,0.58,4.04;-0.37,0.57,9.91;6.41,42.80
118.81090691,31.89293643,9.33;0.89,269.95,-0.28;0.09,-6.10,0.05;-0.11,0.58,4.04;-0.37,0.57,9.91;6.42,42.30
118.81090691,31.89293643,9.33;0.89,269.95,-0.28;0.09,-6.10,0.05;-0.11,0.58,4.04;-0.37,0.57,9.91;6.42,41.70
118.81090691,31.89293643,9.33;0.89,269.95,-0.28;0.09,-6.10,0.05;-0.11,0.58,4.04;-0.37,0.57,9.91;6.44,41.10
118.81090691,31.89293643,9.33;0.89,269.95,-0.28;0.09,-6.10,0.05;-0.11,0.58,4.04;-0.37,0.57,9.91;6.53,32.70
118.81090691,31.89293643,9.33;0.89,269.95,-0.28;0.09,-6.10,0.05;0.17,0.46,5.28;-0.73,0.33,9.90;6.53,32.20
118.81090691,31.89293643,9.33;0.89,269.95,-0.28;0.09,-6.10,0.05;0.17,0.46,5.28;-0.73,0.33,9.90;6.55,31.20
118.81090691,31.89293643,9.33;0.89,269.95,-0.28;0.09,-6.10,0.05;0.17,0.46,5.28;-0.73,0.33,9.90;6.55,30.20
118.81086084,31.89293542,9.40;0.95,265.70,0.04;-0.40,-6.32,0.08;0.17,0.46,5.28;-0.73,0.33,9.90;6.56,29.70
118.81086084,31.89293542,9.40;0.95,265.70,0.04;-0.40,-6.32,0.08;0.17,0.46,5.28;-0.73,0.33,9.90;6.57,28.50
118.81086084,31.89293542,9.40;0.95,265.70,0.04;-0.40,-6.32,0.08;0.17,0.46,5.28;-0.73,0.33,9.90;6.57,27.20
118.81086084,31.89293542,9.40;0.95,265.70,0.04;-0.40,-6.32,0.08;0.17,0.46,5.28;-0.73,0.33,9.90;6.57,25.80
118.81086084,31.89293542,9.40;0.95,265.70,0.04;-0.40,-6.32,0.08;0.17,0.46,5.28;-0.73,0.33,9.90;6.64,-2.50
118.81086084,31.89293542,9.40;0.95,265.70,0.04;-0.40,-6.32,0.08;0.17,0.46,5.28;-0.73,0.33,9.90;6.65,-5.00
118.81086084,31.89293542,9.40;0.95,265.70,0.04;-0.40,-6.32,0.08;0.17,0.46,5.28;-0.73,0.33,9.90;6.67,-7.30
118.81086084,31.89293542,9.40;0.95,265.70,0.04;-0.40,-6.32,0.08;0.17,0.46,5.28;-0.73,0.33,9.90;6.67,-9.30
118.81086084,31.89293542,9.40;0.95,265.70,0.04;-0.40,-6.32,0.08;0.17,0.46,5.28;-0.73,0.33,9.90;6.68,-11.20
118.81086084,31.89293542,9.40;0.95,265.70,0.04;-0.40,-6.32,0.08;0.17,0.46,5.28;-0.73,0.33,9.90;6.68,-13.00
118.81086084,31.89293542,9.40;0.95,265.70,0.04;-0.40,-6.32,0.08;0.17,0.46,5.28;-0.73,0.33,9.90;6.68,-13.70
118.81086084,31.89293542,9.40;0.95,265.70,0.04;-0.40,-6.32,0.08;0.17,0.46,5.28;-0.73,0.33,9.90;6.68,-28.90
118.81086084,31.89293542,9.40;0.95,265.70,0.04;-0.40,-6.32,0.08;-0.06,0.33,-4.47;0.58,0.15,10.22;6.74,-29.40
118.81086084,31.89293542,9.40;0.95,265.70,0.04;-0.40,-6.32,0.08;-0.06,0.33,-4.47;0.58,0.15,10.22;6.74,-30.30
118.81081011,31.89293238,9.49;0.56,266.68,0.12;-0.34,-6.48,0.10;-0.06,0.33,-4.47;0.58,0.15,10.22;6.74,-31.10
118.81081011,31.89293238,9.49;0.56,266.68,0.12;-0.34,-6.48,0.10;-0.06,0.33,-4.47;0.58,0.15,10.22;6.75,-31.80
118.81081011,31.89293238,9.49;0.56,266.68,0.12;-0.34,-6.48,0.10;-0.06,0.33,-4.47;0.58,0.15,10.22;6.75,-32.30
118.81081011,31.89293238,9.49;0.56,266.68,0.12;-0.34,-6.48,0.10;-0.06,0.33,-4.47;0.58,0.15,10.22;6.74,-32.80
118.81081011,31.89293238,9.49;0.56,266.68,0.12;-0.34,-6.48,0.10;-0.06,0.33,-4.47;0.58,0.15,10.22;6.80,-27.80
118.81081011,31.89293238,9.49;0.56,266.68,0.12;-0.34,-6.48,0.10;-0.06,0.33,-4.47;0.58,0.15,10.22;6.80,-27.00
118.81081011,31.89293238,9.49;0.56,266.68,0.12;-0.34,-6.48,0.10;-0.06,0.33,-4.47;0.58,0.15,10.22;6.80,-25.30
118.81081011,31.89293238,9.49;0.56,266.68,0.12;-0.34,-6.48,0.10;-0.06,0.33,-4.47;0.58,0.15,10.22;6.80,-23.30
118.81081011,31.89293238,9.49;0.56,266.68,0.12;-0.34,-6.48,0.10;-0.06,0.33,-4.47;0.58,0.15,10.22;6.81,-22.30
118.81081011,31.89293238,9.49;0.56,266.68,0.12;-0.34,-6.48,0.10;-0.06,0.33,-4.47;0.58,0.15,10.22;6.81,-20.20
118.81081011,31.89293238,9.49;0.56,266.68,0.12;-0.34,-6.48,0.10;-0.06,0.33,-4.47;0.58,0.15,10.22;6.82,-18.00
118.81081011,31.89293238,9.49;0.56,266.68,0.12;-0.34,-6.48,0.10;-0.06,0.33,-4.47;0.58,0.15,10.22;6.83,-15.70
118.81081011,31.89293238,9.49;0.56,266.68,0.12;-0.34,-6.48,0.10;0.12,1.05,1.71;-0.19,0.12,10.10;6.83,11.00
118.81081011,31.89293238,9.49;0.56,266.68,0.12;-0.34,-6.48,0.10;0.12,1.05,1.71;-0.19,0.12,10.10;6.88,12.20
118.81081011,31.89293238,9.49;0.56,266.68,0.12;-0.34,-6.48,0.10;0.12,1.05,1.71;-0.19,0.12,10.10;6.88,13.30
118.81076160,31.89293135,9.56;0.71,268.29,0.07;-0.13,-6.63,0.11;0.12,1.05,1.71;-0.19,0.12,10.10;6.89,14.20
118.81076160,31.89293135,9.56;0.71,268.29,0.07;-0.13,-6.63,0.11;0.12,1.05,1.71;-0.19,0.12,10.10;6.89,14.90
118.81076160,31.89293135,9.56;0.71,268.29,0.07;-0.13,-6.63,0.11;0.12,1.05,1.71;-0.19,0.12,10.10;6.89,15.60
118.81076160,31.89293135,9.56;0.71,268.29,0.07;-0.13,-6.63,0.11;0.12,1.05,1.71;-0.19,0.12,10.10;6.90,15.80
118.81076160,31.89293135,9.56;0.71,268.29,0.07;-0.13,-6.63,0.11;0.12,1.05,1.71;-0.19,0.12,10.10;6.90,21.30
118.81076160,31.89293135,9.56;0.71,268.29,0.07;-0.13,-6.63,0.11;0.12,1.05,1.71;-0.19,0.12,10.10;6.95,21.40
118.81076160,31.89293135,9.56;0.71,268.29,0.07;-0.13,-6.63,0.11;0.12,1.05,1.71;-0.19,0.12,10.10;6.95,21.60
118.81076160,31.89293135,9.56;0.71,268.29,0.07;-0.13,-6.63,0.11;0.12,1.05,1.71;-0.19,0.12,10.10;6.95,21.80
118.81076160,31.89293135,9.56;0.71,268.29,0.07;-0.13,-6.63,0.11;0.12,1.05,1.71;-0.19,0.12,10.10;6.95,21.90
118.81076160,31.89293135,9.56;0.71,268.29,0.07;-0.13,-6.63,0.11;0.12,1.05,1.71;-0.19,0.12,10.10;6.95,21.90
118.81076160,31.89293135,9.56;0.71,268.29,0.07;-0.13,-6.63,0.11;0.12,1.05,1.71;-0.19,0.12,10.10;6.95,21.70
118.81076160,31.89293135,9.56;0.71,268.29,0.07;-0.13,-6.63,0.11;-1.06,-0.14,1.91;-0.06,0.19,10.15;7.01,6.60
118.81076160,31.89293135,9.56;0.71,268.29,0.07;-0.13,-6.63,0.11;-1.06,-0.14,1.91;-0.06,0.19,10.15;7.01,5.80
118.81076160,31.89293135,9.56;0.71,268.29,0.07;-0.13,-6.63,0.11;-1.06,-0.14,1.91;-0.06,0.19,10.15;7.01,3.90
118.81070851,31.89292973,9.62;0.45,266.31,0.20;-0.40,-6.74,0.07;-1.06,-0.14,1.91;-0.06,0.19,10.15;7.01,2.00
118.81070851,31.89292973,9.62;0.45,266.31,0.20;-0.40,-6.74,0.07;-1.06,-0.14,1.91;-0.06,0.19,10.15;7.01,1.00
118.81070851,31.89292973,9.62;0.45,266.31,0.20;-0.40,-6.74,0.07;-1.06,-0.14,1.91;-0.06,0.19,10.15;7.01,-0.90
118.81070851,31.89292973,9.62;0.45,266.31,0.20;-0.40,-6.74,0.07;-1.06,-0.14,1.91;-0.06,0.19,10.15;7.03,-2.70
118.81070851,31.89292973,9.62;0.45,266.31,0.20;-0.40,-6.74,0.07;-1.06,-0.14,1.91;-0.06,0.19,10.15;7.03,-3.70
118.81070851,31.89292973,9.62;0.45,266.31,0.20;-0.40,-6.74,0.07;-1.06,-0.14,1.91;-0.06,0.19,10.15;7.07,-3.70
118.81070851,31.89292973,9.62;0.45,266.31,0.20;-0.40,-6.74,0.07;-1.06,-0.14,1.91;-0.06,0.19,10.15;7.07,-14.10
118.81070851,31.89292973,9.62;0.45,266.31,0.20;-0.40,-6.74,0.07;-1.06,-0.14,1.91;-0.06,0.19,10.15;7.07,-14.70
118.81070851,31.89292973,9.62;0.45,266.31,0.20;-0.40,-6.74,0.07;-1.06,-0.14,1.91;-0.06,0.19,10.15;7.07,-15.20
118.81070851,31.89292973,9.62;0.45,266.31,0.20;-0.40,-6.74,0.07;-1.06,-0.14,1.91;-0.06,0.19,10.15;7.08,-15.80
118.81070851,31.89292973,9.62;0.45,266.31,0.20;-0.40,-6.74,0.07;-1.06,-0.14,1.91;-0.06,0.19,10.15;7.08,-16.30
118.81070851,31.89292973,9.62;0.45,266.31,0.20;-0.40,-6.74,0.07;0.60,0.22,-1.67;0.27,0.19,9.22;7.08,-20.10
118.81070851,31.89292973,9.62;0.45,266.31,0.20;-0.40,-6.74,0.07;-0.10,0.05,-3.29;0.54,0.20,9.85;7.08,-20.10
118.81070851,31.89292973,9.62;0.45,266.31,0.20;-0.40,-6.74,0.07;-0.10,0.05,-3.29;0.54,0.20,9.85;7.10,-20.10
118.81070851,31.89292973,9.62;0.45,266.31,0.20;-0.40,-6.74,0.07;-0.10,0.05,-3.29;0.54,0.20,9.85;7.10,-20.00
118.81065486,31.89292762,9.69;0.30,268.17,0.09;-0.18,-6.78,0.12;-0.10,0.05,-3.29;0.54,0.20,9.85;7.11,-19.90
118.81065486,31.89292762,9.69;0.30,268.17,0.09;-0.18,-6.78,0.12;-0.10,0.05,-3.29;0.54,0.20,9.85;7.10,-19.70
118.81065486,31.89292762,9.69;0.30,268.17,0.09;-0.18,-6.78,0.12;-0.10,0.05,-3.29;0.54,0.20,9.85;7.09,-19.50
118.81065486,31.89292762,9.69;0.30,268.17,0.09;-0.18,-6.78,0.12;-0.10,0.05,-3.29;0.54,0.20,9.85;7.08,-19.20
118.81065486,31.89292762,9.69;0.30,268.17,0.09;-0.18,-6.78,0.12;-0.10,0.05,-3.29;0.54,0.20,9.85;7.08,-11.40
118.81065486,31.89292762,9.69;0.30,268.17,0.09;-0.18,-6.78,0.12;-0.10,0.05,-3.29;0.54,0.20,9.85;7.05,-10.00
118.81065486,31.89292762,9.69;0.30,268.17,0.09;-0.18,-6.78,0.12;-0.10,0.05,-3.29;0.54,0.20,9.85;7.05,-8.40
118.81065486,31.89292762,9.69;0.30,268.17,0.09;-0.18,-6.78,0.12;-0.10,0.05,-3.29;0.54,0.20,9.85;7.04,-6.50
118.81065486,31.89292762,9.69;0.30,268.17,0.09;-0.18,-6.78,0.12;-0.10,0.05,-3.29;0.54,0.20,9.85;7.04,-4.60
118.81065486,31.89292762,9.69;0.30,268.17,0.09;-0.18,-6.78,0.12;-0.10,0.05,-3.29;0.54,0.20,9.85;7.04,-2.50
118.81065486,31.89292762,9.69;0.30,268.17,0.09;-0.18,-6.78,0.12;-0.10,0.05,-3.29;0.54,0.20,9.85;7.04,-1.50
118.81065486,31.89292762,9.69;0.30,268.17,0.09;-0.18,-6.78,0.12;-0.38,-0.78,-2.72;0.45,-0.14,10.38;6.98,9.80
118.81065486,31.89292762,9.69;0.30,268.17,0.09;-0.18,-6.78,0.12;0.20,0.45,1.77;-0.17,-0.18,9.66;6.98,9.80
118.81065486,31.89292762,9.69;0.30,268.17,0.09;-0.18,-6.78,0.12;0.20,0.45,1.77;-0.17,-0.18,9.66;6.98,9.60
118.81065486,31.89292762,9.69;0.30,268.17,0.09;-0.18,-6.78,0.12;0.20,0.45,1.77;-0.17,-0.18,9.66;6.98,9.40
118.81060511,31.89292693,9.77;0.45,268.43,0.12;-0.13,-6.66,0.13;0.20,0.45,1.77;-0.17,-0.18,9.66;6.98,9.00
118.81060511,31.89292693,9.77;0.45,268.43,0.12;-0.13,-6.66,0.13;0.20,0.45,1.77;-0.17,-0.18,9.66;6.98,8.60
118.81060511,31.89292693,9.77;0.45,268.43,0.12;-0.13,-6.66,0.13;0.20,0.45,1.77;-0.17,-0.18,9.66;6.96,8.00
118.81060511,31.89292693,9.77;0.45,268.43,0.12;-0.13,-6.66,0.13;0.20,0.45,1.77;-0.17,-0.18,9.66;6.93,-6.80
118.81060511,31.89292693,9.77;0.45,268.43,0.12;-0.13,-6.66,0.13;0.20,0.45,1.77;-0.17,-0.18,9.66;6.93,-7.40
118.81060511,31.89292693,9.77;0.45,268.43,0.12;-0.13,-6.66,0.13;0.20,0.45,1.77;-0.17,-0.18,9.66;6.92,-8.50
118.81060511,31.89292693,9.77;0.45,268.43,0.12;-0.13,-6.66,0.13;0.20,0.45,1.77;-0.17,-0.18,9.66;6.91,-9.30
118.81060511,31.89292693,9.77;0.45,268.43,0.12;-0.13,-6.66,0.13;0.20,0.45,1.77;-0.17,-0.18,9.66;6.89,-9.70
118.81060511,31.89292693,9.77;0.45,268.43,0.12;-0.13,-6.66,0.13;0.20,0.45,1.77;-0.17,-0.18,9.66;6.88,-10.40
118.81060511,31.89292693,9.77;0.45,268.43,0.12;-0.13,-6.66,0.13;0.20,0.45,1.77;-0.17,-0.18,9.66;6.88,-11.00
118.81060511,31.89292693,9.77;0.45,268.43,0.12;-0.13,-6.66,0.13;-0.96,-0.55,-1.75;0.29,0.03,10.11;6.87,-11.50
118.81060511,31.89292693,9.77;0.45,268.43,0.12;-0.13,-6.66,0.13;-0.96,-0.55,-1.75;0.29,0.03,10.11;6.82,-9.60
118.81060511,31.89292693,9.77;0.45,268.43,0.12;-0.13,-6.66,0.13;-0.96,-0.55,-1.75;0.29,0.03,10.11;6.81,-9.10
118.81060511,31.89292693,9.77;0.45,268.43,0.12;-0.13,-6.66,0.13;-0.96,-0.55,-1.75;0.29,0.03,10.11;6.81,-8.60
118.81055282,31.89292617,9.88;0.45,269.13,0.11;-0.06,-6.53,0.08;-0.96,-0.55,-1.75;0.29,0.03,10.11;6.81,-8.10
118.81055282,31.89292617,9.88;0.45,269.13,0.11;-0.06,-6.53,0.08;-0.96,-0.55,-1.75;0.29,0.03,10.11;6.81,-7.50
118.81055282,31.89292617,9.88;0.45,269.13,0.11;-0.06,-6.53,0.08;-0.96,-0.55,-1.75;0.29,0.03,10.11;6.81,-6.80
118.81055282,31.89292617,9.88;0.45,269.13,0.11;-0.06,-6.53,0.08;-0.96,-0.55,-1.75;0.29,0.03,10.11;6.82,-6.50
118.81055282,31.89292617,9.88;0.45,269.13,0.11;-0.06,-6.53,0.08;-0.96,-0.55,-1.75;0.29,0.03,10.11;6.82,5.80
118.81055282,31.89292617,9.88;0.45,269.13,0.11;-0.06,-6.53,0.08;-0.96,-0.55,-1.75;0.29,0.03,10.11;6.77,6.10
