  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel;angleSpeedx_y_z;lineAccx_y_z;speed,steeringAngle
118.81090704,31.89293653,9.05;1.03,265.86,-0.32;-0.34,-4.92,0.06;1.41,-0.18,0.31;-0.14,1.06,10.21;4.91,3.70
118.81090704,31.89293653,9.05;1.03,265.86,-0.32;-0.34,-4.92,0.06;1.41,-0.18,0.31;-0.14,1.06,10.21;5.15,3.70
118.81090704,31.89293653,9.05;1.03,265.86,-0.32;-0.34,-4.92,0.06;1.41,-0.18,0.31;-0.14,1.06,10.21;5.17,3.60
118.81090704,31.89293653,9.05;1.03,265.86,-0.32;-0.34,-4.92,0.06;1.41,-0.18,0.31;-0.14,1.06,10.21;5.19,3.60
118.81090704,31.89293653,9.05;1.03,265.86,-0.32;-0.34,-4.92,0.06;1.41,-0.18,0.31;-0.14,1.06,10.21;5.20,3.60
118.81090704,31.89293653,9.05;1.03,265.86,-0.32;-0.34,-4.92,0.06;1.41,-0.18,0.31;-0.14,1.06,10.21;5.22,3.60
118.81090704,31.89293653,9.05;1.03,265.86,-0.32;-0.34,-4.92,0.06;1.41,-0.18,0.31;-0.14,1.06,10.21;5.24,3.60
118.81090704,31.89293653,9.05;1.03,265.86,-0.32;-0.34,-4.92,0.06;1.41,-0.18,0.31;-0.14,1.06,10.21;5.44,3.60
118.81090704,31.89293653,9.05;1.03,265.86,-0.32;-0.34,-4.92,0.06;1.41,-0.18,0.31;-0.14,1.06,10.21;5.46,3.60
118.81090704,31.89293653,9.05;1.03,265.86,-0.32;-0.34,-4.92,0.06;1.41,-0.18,0.31;-0.14,1.06,10.21;5.46,3.60
118.81090704,31.89293653,9.05;1.03,265.86,-0.32;-0.34,-4.92,0.06;1.41,-0.18,0.31;-0.14,1.06,10.21;5.47,3.60
118.81090704,31.89293653,9.05;1.03,265.86,-0.32;-0.34,-4.92,0.06;1.41,-0.18,0.31;-0.14,1.06,10.21;5.48,3.60
118.81090704,31.89293653,9.05;1.03,265.86,-0.32;-0.34,-4.92,0.06;1.41,-0.18,0.31;-0.14,1.06,10.21;5.50,3.50
118.81086559,31.89293412,9.11;1.10,265.62,-0.10;-0.40,-5.50,0.08;1.41,-0.18,0.31;-0.14,1.06,10.21;5.52,3.40
118.81086559,31.89293412,9.11;1.10,265.62,-0.10;-0.40,-5.50,0.08;1.41,-0.18,0.31;-0.14,1.06,10.21;5.73,3.40
118.81086559,31.89293412,9.11;1.10,265.62,-0.10;-0.40,-5.50,0.08;0.37,-0.00,0.14;-0.15,0.78,9.85;5.73,1.40
118.81086559,31.89293412,9.11;1.10,265.62,-0.10;-0.40,-5.50,0.08;0.37,-0.00,0.14;-0.15,0.78,9.85;5.74,1.20
118.81086559,31.89293412,9.11;1.10,265.62,-0.10;-0.40,-5.50,0.08;0.37,-0.00,0.14;-0.15,0.78,9.85;5.75,1.00
118.81086559,31.89293412,9.11;1.10,265.62,-0.10;-0.40,-5.50,0.08;0.37,-0.00,0.14;-0.15,0.78,9.85;5.78,0.80
118.81086559,31.89293412,9.11;1.10,265.62,-0.10;-0.40,-5.50,0.08;0.37,-0.00,0.14;-0.15,0.78,9.85;5.80,0.70
118.81086559,31.89293412,9.11;1.10,265.62,-0.10;-0.40,-5.50,0.08;0.37,-0.00,0.14;-0.15,0.78,9.85;5.82,0.50
118.81086559,31.89293412,9.11;1.10,265.62,-0.10;-0.40,-5.50,0.08;0.37,-0.00,0.14;-0.15,0.78,9.85;5.83,0.30
118.81086559,31.89293412,9.11;1.10,265.62,-0.10;-0.40,-5.50,0.08;0.37,-0.00,0.14;-0.15,0.78,9.85;5.83,-0.90
118.81086559,31.89293412,9.11;1.10,265.62,-0.10;-0.40,-5.50,0.08;0.37,-0.00,0.14;-0.15,0.78,9.85;6.02,-0.80
118.81086559,31.89293412,9.11;1.10,265.62,-0.10;-0.40,-5.50,0.08;0.37,-0.00,0.14;-0.15,0.78,9.85;6.03,-0.80
118.81086559,31.89293412,9.11;1.10,265.62,-0.10;-0.40,-5.50,0.08;0.37,-0.00,0.14;-0.15,0.78,9.85;6.05,-0.80
118.81086559,31.89293412,9.11;1.10,265.62,-0.10;-0.40,-5.50,0.08;0.37,-0.00,0.14;-0.15,0.78,9.85;6.07,-0.80
118.81086559,31.89293412,9.11;1.10,265.62,-0.10;-0.40,-5.50,0.08;0.37,-0.00,0.14;-0.15,0.78,9.85;6.08,-0.80
118.81082297,31.89293144,9.16;0.99,265.66,0.08;-0.45,-6.00,0.11;0.37,-0.00,0.14;-0.15,0.78,9.85;6.09,-0.80
118.81082297,31.89293144,9.16;0.99,265.66,0.08;-0.45,-6.00,0.11;0.07,0.12,-0.00;0.08,0.77,9.39;6.28,-0.80
118.81082297,31.89293144,9.16;0.99,265.66,0.08;-0.45,-6.00,0.11;0.07,0.12,-0.00;0.08,0.77,9.39;6.29,-0.60
118.81082297,31.89293144,9.16;0.99,265.66,0.08;-0.45,-6.00,0.11;0.07,0.12,-0.00;0.08,0.77,9.39;6.29,-0.70
118.81082297,31.89293144,9.16;0.99,265.66,0.08;-0.45,-6.00,0.11;0.07,0.12,-0.00;0.08,0.77,9.39;6.31,-0.90
118.81082297,31.89293144,9.16;0.99,265.66,0.08;-0.45,-6.00,0.11;0.07,0.12,-0.00;0.08,0.77,9.39;6.31,-1.10
118.81082297,31.89293144,9.16;0.99,265.66,0.08;-0.45,-6.00,0.11;0.07,0.12,-0.00;0.08,0.77,9.39;6.33,-1.20
118.81082297,31.89293144,9.16;0.99,265.66,0.08;-0.45,-6.00,0.11;0.07,0.12,-0.00;0.08,0.77,9.39;6.35,-1.30
118.81082297,31.89293144,9.16;0.99,265.66,0.08;-0.45,-6.00,0.11;0.07,0.12,-0.00;0.08,0.77,9.39;6.51,-1.30
118.81082297,31.89293144,9.16;0.99,265.66,0.08;-0.45,-6.00,0.11;0.07,0.12,-0.00;0.08,0.77,9.39;6.51,-0.40
118.81082297,31.89293144,9.16;0.99,265.66,0.08;-0.45,-6.00,0.11;0.07,0.12,-0.00;0.08,0.77,9.39;6.53,-0.40
118.81082297,31.89293144,9.16;0.99,265.66,0.08;-0.45,-6.00,0.11;0.07,0.12,-0.00;0.08,0.77,9.39;6.54,-0.40
118.81082297,31.89293144,9.16;0.99,265.66,0.08;-0.45,-6.00,0.11;0.07,0.12,-0.00;0.08,0.77,9.39;6.55,-0.40
118.81082297,31.89293144,9.16;0.99,265.66,0.08;-0.45,-6.00,0.11;0.07,0.12,-0.00;0.08,0.77,9.39;6.56,-0.40
118.81077367,31.89292830,9.22;0.95,265.70,0.13;-0.46,-6.43,0.09;0.07,0.12,-0.00;0.08,0.77,9.39;6.57,-0.30
118.81077367,31.89292830,9.22;0.95,265.70,0.13;-0.46,-6.43,0.09;-1.20,0.39,0.10;-0.24,0.72,11.01;6.57,-0.30
118.81077367,31.89292830,9.22;0.95,265.70,0.13;-0.46,-6.43,0.09;-1.20,0.39,0.10;-0.24,0.72,11.01;6.72,-0.30
118.81077367,31.89292830,9.22;0.95,265.70,0.13;-0.46,-6.43,0.09;-1.20,0.39,0.10;-0.24,0.72,11.01;6.72,-0.20
118.81077367,31.89292830,9.22;0.95,265.70,0.13;-0.46,-6.43,0.09;-1.20,0.39,0.10;-0.24,0.72,11.01;6.72,-0.10
118.81077367,31.89292830,9.22;0.95,265.70,0.13;-0.46,-6.43,0.09;-1.20,0.39,0.10;-0.24,0.72,11.01;6.72,0.10
118.81077367,31.89292830,9.22;0.95,265.70,0.13;-0.46,-6.43,0.09;-1.20,0.39,0.10;-0.24,0.72,11.01;6.74,0.20
118.81077367,31.89292830,9.22;0.95,265.70,0.13;-0.46,-6.43,0.09;-1.20,0.39,0.10;-0.24,0.72,11.01;6.74,0.30
118.81077367,31.89292830,9.22;0.95,265.70,0.13;-0.46,-6.43,0.09;-1.20,0.39,0.10;-0.24,0.72,11.01;6.86,0.30
118.81077367,31.89292830,9.22;0.95,265.70,0.13;-0.46,-6.43,0.09;-1.20,0.39,0.10;-0.24,0.72,11.01;6.86,0.60
118.81077367,31.89292830,9.22;0.95,265.70,0.13;-0.46,-6.43,0.09;-1.20,0.39,0.10;-0.24,0.72,11.01;6.87,0.60
118.81077367,31.89292830,9.22;0.95,265.70,0.13;-0.46,-6.43,0.09;-1.20,0.39,0.10;-0.24,0.72,11.01;6.88,0.70
118.81077367,31.89292830,9.22;0.95,265.70,0.13;-0.46,-6.43,0.09;-1.20,0.39,0.10;-0.24,0.72,11.01;6.90,0.70
118.81077367,31.89292830,9.22;0.95,265.70,0.13;-0.46,-6.43,0.09;-1.20,0.39,0.10;-0.24,0.72,11.01;6.90,0.70
118.81077367,31.89292830,9.22;0.95,265.70,0.13;-0.46,-6.43,0.09;-1.20,0.39,0.10;-0.24,0.72,11.01;6.90,0.60
118.81072536,31.89292525,9.32;0.86,265.70,0.06;-0.49,-6.68,0.09;-1.21,0.07,0.15;0.14,0.40,9.87;6.91,0.60
118.81072536,31.89292525,9.32;0.86,265.70,0.06;-0.49,-6.68,0.09;-1.21,0.07,0.15;0.14,0.40,9.87;6.91,1.80
118.81072536,31.89292525,9.32;0.86,265.70,0.06;-0.49,-6.68,0.09;-1.21,0.07,0.15;0.14,0.40,9.87;7.01,1.90
118.81072536,31.89292525,9.32;0.86,265.70,0.06;-0.49,-6.68,0.09;-1.21,0.07,0.15;0.14,0.40,9.87;7.01,1.90
118.81072536,31.89292525,9.32;0.86,265.70,0.06;-0.49,-6.68,0.09;-1.21,0.07,0.15;0.14,0.40,9.87;7.02,1.90
118.81072536,31.89292525,9.32;0.86,265.70,0.06;-0.49,-6.68,0.09;-1.21,0.07,0.15;0.14,0.40,9.87;7.02,1.90
118.81072536,31.89292525,9.32;0.86,265.70,0.06;-0.49,-6.68,0.09;-1.21,0.07,0.15;0.14,0.40,9.87;7.02,1.80
118.81072536,31.89292525,9.32;0.86,265.70,0.06;-0.49,-6.68,0.09;-1.21,0.07,0.15;0.14,0.40,9.87;7.04,1.80
118.81072536,31.89292525,9.32;0.86,265.70,0.06;-0.49,-6.68,0.09;-1.21,0.07,0.15;0.14,0.40,9.87;7.05,1.60
118.81072536,31.89292525,9.32;0.86,265.70,0.06;-0.49,-6.68,0.09;-1.21,0.07,0.15;0.14,0.40,9.87;7.13,1.60
118.81072536,31.89292525,9.32;0.86,265.70,0.06;-0.49,-6.68,0.09;-1.21,0.07,0.15;0.14,0.40,9.87;7.13,1.60
118.81072536,31.89292525,9.32;0.86,265.70,0.06;-0.49,-6.68,0.09;-1.21,0.07,0.15;0.14,0.40,9.87;7.14,1.60
118.81072536,31.89292525,9.32;0.86,265.70,0.06;-0.49,-6.68,0.09;-1.21,0.07,0.15;0.14,0.40,9.87;7.14,1.60
118.81072536,31.89292525,9.32;0.86,265.70,0.06;-0.49,-6.68,0.09;-1.21,0.07,0.15;0.14,0.40,9.87;7.14,1.80
118.81067118,31.89292217,9.40;0.81,265.57,0.07;-0.52,-6.91,0.14;-1.21,0.07,0.15;0.14,0.40,9.87;7.14,1.90
118.81067118,31.89292217,9.40;0.81,265.57,0.07;-0.52,-6.91,0.14;1.78,-0.75,0.25;-0.06,0.38,9.78;7.20,1.90
118.81067118,31.89292217,9.40;0.81,265.57,0.07;-0.52,-6.91,0.14;-0.18,-0.40,0.23;0.08,0.01,9.13;7.20,1.60
118.81067118,31.89292217,9.40;0.81,265.57,0.07;-0.52,-6.91,0.14;-0.18,-0.40,0.23;0.08,0.01,9.13;7.22,1.80
118.81067118,31.89292217,9.40;0.81,265.57,0.07;-0.52,-6.91,0.14;-0.18,-0.40,0.23;0.08,0.01,9.13;7.23,1.90
118.81067118,31.89292217,9.40;0.81,265.57,0.07;-0.52,-6.91,0.14;-0.18,-0.40,0.23;0.08,0.01,9.13;7.23,1.90
118.81067118,31.89292217,9.40;0.81,265.57,0.07;-0.52,-6.91,0.14;-0.18,-0.40,0.23;0.08,0.01,9.13;7.24,1.90
118.81067118,31.89292217,9.40;0.81,265.57,0.07;-0.52,-6.91,0.14;-0.18,-0.40,0.23;0.08,0.01,9.13;7.24,1.90
118.81067118,31.89292217,9.40;0.81,265.57,0.07;-0.52,-6.91,0.14;-0.18,-0.40,0.23;0.08,0.01,9.13;7.24,1.90
118.81067118,31.89292217,9.40;0.81,265.57,0.07;-0.52,-6.91,0.14;-0.18,-0.40,0.23;0.08,0.01,9.13;7.24,1.70
118.81067118,31.89292217,9.40;0.81,265.57,0.07;-0.52,-6.91,0.14;-0.18,-0.40,0.23;0.08,0.01,9.13;7.23,1.70
118.81067118,31.89292217,9.40;0.81,265.57,0.07;-0.52,-6.91,0.14;-0.18,-0.40,0.23;0.08,0.01,9.13;7.23,1.70
118.81067118,31.89292217,9.40;0.81,265.57,0.07;-0.52,-6.91,0.14;-0.18,-0.40,0.23;0.08,0.01,9.13;7.22,1.60
118.81067118,31.89292217,9.40;0.81,265.57,0.07;-0.52,-6.91,0.14;-0.18,-0.40,0.23;0.08,0.01,9.13;7.22,1.50
118.81067118,31.89292217,9.40;0.81,265.57,0.07;-0.52,-6.91,0.14;-0.18,-0.40,0.23;0.08,0.01,9.13;7.22,1.50
118.81061989,31.89291902,9.48;0.79,265.45,0.13;-0.52,-6.89,0.13;0.85,-0.13,0.14;0.12,0.17,10.49;7.22,1.50
118.81061989,31.89291902,9.48;0.79,265.45,0.13;-0.52,-6.89,0.13;0.04,-0.16,0.09;-0.24,-0.16,9.84;7.20,1.50
118.81061989,31.89291902,9.48;0.79,265.45,0.13;-0.52,-6.89,0.13;0.04,-0.16,0.09;-0.24,-0.16,9.84;7.20,1.50
118.81061989,31.89291902,9.48;0.79,265.45,0.13;-0.52,-6.89,0.13;0.04,-0.16,0.09;-0.24,-0.16,9.84;7.20,1.60
118.81061989,31.89291902,9.48;0.79,265.45,0.13;-0.52,-6.89,0.13;0.04,-0.16,0.09;-0.24,-0.16,9.84;7.20,1.60
118.81061989,31.89291902,9.48;0.79,265.45,0.13;-0.52,-6.89,0.13;0.04,-0.16,0.09;-0.24,-0.16,9.84;7.20,1.70
118.81061989,31.89291902,9.48;0.79,265.45,0.13;-0.52,-6.89,0.13;0.04,-0.16,0.09;-0.24,-0.16,9.84;7.20,1.80
118.81061989,31.89291902,9.48;0.79,265.45,0.13;-0.52,-6.89,0.13;0.04,-0.16,0.09;-0.24,-0.16,9.84;7.20,1.90
118.81061989,31.89291902,9.48;0.79,265.45,0.13;-0.52,-6.89,0.13;0.04,-0.16,0.09;-0.24,-0.16,9.84;7.19,1.90
118.81061989,31.89291902,9.48;0.79,265.45,0.13;-0.52,-6.89,0.13;0.04,-0.16,0.09;-0.24,-0.16,9.84;7.19,2.10
118.81061989,31.89291902,9.48;0.79,265.45,0.13;-0.52,-6.89,0.13;0.04,-0.16,0.09;-0.24,-0.16,9.84;7.19,2.00
118.81061989,31.89291902,9.48;0.79,265.45,0.13;-0.52,-6.89,0.13;0.04,-0.16,0.09;-0.24,-0.16,9.84;7.19,2.00
118.81061989,31.89291902,9.48;0.79,265.45,0.13;-0.52,-6.89,0.13;0.04,-0.16,0.09;-0.24,-0.16,9.84;7.19,1.90
118.81061989,31.89291902,9.48;0.79,265.45,0.13;-0.52,-6.89,0.13;0.04,-0.16,0.09;-0.24,-0.16,9.84;7.19,1.80
118.81056554,31.89291522,9.58;0.81,265.32,0.06;-0.55,-6.86,0.16;1.86,-0.10,0.28;-0.34,0.17,10.77;7.18,1.60
118.81056554,31.89291522,9.58;0.81,265.32,0.06;-0.55,-6.86,0.16;-0.22,-0.22,0.35;-0.10,0.05,9.84;7.18,1.50
118.81056554,31.89291522,9.58;0.81,265.32,0.06;-0.55,-6.86,0.16;-0.22,-0.22,0.35;-0.10,0.05,9.84;7.18,1.50
118.81056554,31.89291522,9.58;0.81,265.32,0.06;-0.55,-6.86,0.16;-0.22,-0.22,0.35;-0.10,0.05,9.84;7.18,2.10
118.81056554,31.89291522,9.58;0.81,265.32,0.06;-0.55,-6.86,0.16;-0.22,-0.22,0.35;-0.10,0.05,9.84;7.17,1.90
118.81056554,31.89291522,9.58;0.81,265.32,0.06;-0.55,-6.86,0.16;-0.22,-0.22,0.35;-0.10,0.05,9.84;7.17,1.80
118.81056554,31.89291522,9.58;0.81,265.32,0.06;-0.55,-6.86,0.16;-0.22,-0.22,0.35;-0.10,0.05,9.84;7.17,1.80
118.81056554,31.89291522,9.58;0.81,265.32,0.06;-0.55,-6.86,0.16;-0.22,-0.22,0.35;-0.10,0.05,9.84;7.16,1.80
118.81056554,31.89291522,9.58;0.81,265.32,0.06;-0.55,-6.86,0.16;-0.22,-0.22,0.35;-0.10,0.05,9.84;7.17,1.80
118.81056554,31.89291522,9.58;0.81,265.32,0.06;-0.55,-6.86,0.16;-0.22,-0.22,0.35;-0.10,0.05,9.84;7.17,2.00
118.81056554,31.89291522,9.58;0.81,265.32,0.06;-0.55,-6.86,0.16;-0.22,-0.22,0.35;-0.10,0.05,9.84;7.17,2.00
118.81056554,31.89291522,9.58;0.81,265.32,0.06;-0.55,-6.86,0.16;-0.22,-0.22,0.35;-0.10,0.05,9.84;7.17,2.00
118.81056554,31.89291522,9.58;0.81,265.32,0.06;-0.55,-6.86,0.16;-0.22,-0.22,0.35;-0.10,0.05,9.84;7.17,2.10
118.81056554,31.89291522,9.58;0.81,265.32,0.06;-0.55,-6.86,0.16;-0.22,-0.22,0.35;-0.10,0.05,9.84;7.17,2.10
118.81056554,31.89291522,9.58;0.81,265.32,0.06;-0.55,-6.86,0.16;-0.89,-1.37,0.32;-0.18,-0.03,9.01;7.17,2.10
118.81051478,31.89291138,9.69;0.56,265.16,0.06;-0.58,-6.84,0.14;-1.16,0.39,0.25;0.00,0.07,9.95;7.17,2.10
118.81051478,31.89291138,9.69;0.56,265.16,0.06;-0.58,-6.84,0.14;-1.16,0.39,0.25;0.00,0.07,9.95;7.17,2.40
118.81051478,31.89291138,9.69;0.56,265.16,0.06;-0.58,-6.84,0.14;-1.16,0.39,0.25;0.00,0.07,9.95;7.15,2.40
118.81051478,31.89291138,9.69;0.56,265.16,0.06;-0.58,-6.84,0.14;-1.16,0.39,0.25;0.00,0.07,9.95;7.15,2.40
118.81051478,31.89291138,9.69;0.56,265.16,0.06;-0.58,-6.84,0.14;-1.16,0.39,0.25;0.00,0.07,9.95;7.15,2.30
118.81051478,31.89291138,9.69;0.56,265.16,0.06;-0.58,-6.84,0.14;-1.16,0.39,0.25;0.00,0.07,9.95;7.16,2.20
118.81051478,31.89291138,9.69;0.56,265.16,0.06;-0.58,-6.84,0.14;-1.16,0.39,0.25;0.00,0.07,9.95;7.16,2.10
118.81051478,31.89291138,9.69;0.56,265.16,0.06;-0.58,-6.84,0.14;-1.16,0.39,0.25;0.00,0.07,9.95;7.16,2.00
118.81051478,31.89291138,9.69;0.56,265.16,0.06;-0.58,-6.84,0.14;-1.16,0.39,0.25;0.00,0.07,9.95;7.27,1.90
118.81051478,31.89291138,9.69;0.56,265.16,0.06;-0.58,-6.84,0.14;-1.16,0.39,0.25;0.00,0.07,9.95;7.31,2.70
118.81051478,31.89291138,9.69;0.56,265.16,0.06;-0.58,-6.84,0.14;-1.16,0.39,0.25;0.00,0.07,9.95;7.31,2.60
118.81051478,31.89291138,9.69;0.56,265.16,0.06;-0.58,-6.84,0.14;-1.16,0.39,0.25;0.00,0.07,9.95;7.34,3.00
118.81051478,31.89291138,9.69;0.56,265.16,0.06;-0.58,-6.84,0.14;-1.16,0.39,0.25;0.00,0.07,9.95;7.24,3.20
118.81051478,31.89291138,9.69;0.56,265.16,0.06;-0.58,-6.84,0.14;-1.16,0.39,0.25;0.00,0.07,9.95;7.23,3.50
118.81046075,31.89290761,9.78;0.73,264.92,-0.37;-0.54,-6.64,0.53;-10.51,0.04,0.08;-0.53,-4.83,12.12;7.19,3.60
118.81046075,31.89290761,9.78;0.73,264.92,-0.37;-0.54,-6.64,0.53;-3.74,1.14,0.79;-1.27,-0.62,13.54;7.16,3.60
118.81046075,31.89290761,9.78;0.73,264.92,-0.37;-0.54,-6.64,0.53;-3.74,1.14,0.79;-1.27,-0.62,13.54;7.16,2.90
118.81046075,31.89290761,9.78;0.73,264.92,-0.37;-0.54,-6.64,0.53;-3.74,1.14,0.79;-1.27,-0.62,13.54;7.10,2.90
118.81046075,31.89290761,9.78;0.73,264.92,-0.37;-0.54,-6.64,0.53;-3.74,1.14,0.79;-1.27,-0.62,13.54;7.02,2.80
118.81046075,31.89290761,9.78;0.73,264.92,-0.37;-0.54,-6.64,0.53;-3.74,1.14,0.79;-1.27,-0.62,13.54;7.07,2.70
118.81046075,31.89290761,9.78;0.73,264.92,-0.37;-0.54,-6.64,0.53;-3.74,1.14,0.79;-1.27,-0.62,13.54;7.06,2.70
118.81046075,31.89290761,9.78;0.73,264.92,-0.37;-0.54,-6.64,0.53;-3.74,1.14,0.79;-1.27,-0.62,13.54;7.06,2.50
118.81046075,31.89290761,9.78;0.73,264.92,-0.37;-0.54,-6.64,0.53;-3.74,1.14,0.79;-1.27,-0.62,13.54;7.10,2.20
118.81046075,31.89290761,9.78;0.73,264.92,-0.37;-0.54,-6.64,0.53;-3.74,1.14,0.79;-1.27,-0.62,13.54;7.10,1.10
