  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel;angleSpeedx_y_z;lineAccx_y_z;speed,steeringAngle
118.81100040,31.89293597,8.58;1.22,265.20,-0.33;-0.28,-3.71,0.05;0.66,0.22,0.28;-0.05,0.46,9.98;3.80,-2.40
118.81100040,31.89293597,8.58;1.22,265.20,-0.33;-0.28,-3.71,0.05;0.66,0.22,0.28;-0.05,0.46,9.98;3.81,-3.20
118.81100040,31.89293597,8.58;1.22,265.20,-0.33;-0.28,-3.71,0.05;0.66,0.22,0.28;-0.05,0.46,9.98;3.82,-4.00
118.81100040,31.89293597,8.58;1.22,265.20,-0.33;-0.28,-3.71,0.05;0.66,0.22,0.28;-0.05,0.46,9.98;3.83,-4.80
118.81100040,31.89293597,8.58;1.22,265.20,-0.33;-0.28,-3.71,0.05;0.66,0.22,0.28;-0.05,0.46,9.98;3.83,-5.30
118.81100040,31.89293597,8.58;1.22,265.20,-0.33;-0.28,-3.71,0.05;0.34,0.38,-1.33;-0.07,0.63,9.74;3.99,-15.90
118.81100040,31.89293597,8.58;1.22,265.20,-0.33;-0.28,-3.71,0.05;0.34,0.38,-1.33;-0.07,0.63,9.74;3.99,-16.00
118.81100040,31.89293597,8.58;1.22,265.20,-0.33;-0.28,-3.71,0.05;0.34,0.38,-1.33;-0.07,0.63,9.74;4.00,-16.00
118.81100040,31.89293597,8.58;1.22,265.20,-0.33;-0.28,-3.71,0.05;0.34,0.38,-1.33;-0.07,0.63,9.74;4.01,-15.90
118.81100040,31.89293597,8.58;1.22,265.20,-0.33;-0.28,-3.71,0.05;0.34,0.38,-1.33;-0.07,0.63,9.74;4.03,-15.70
118.81100040,31.89293597,8.58;1.22,265.20,-0.33;-0.28,-3.71,0.05;0.34,0.38,-1.33;-0.07,0.63,9.74;4.04,-15.40
118.81100040,31.89293597,8.58;1.22,265.20,-0.33;-0.28,-3.71,0.05;0.34,0.38,-1.33;-0.07,0.63,9.74;4.18,-14.20
118.81100040,31.89293597,8.58;1.22,265.20,-0.33;-0.28,-3.71,0.05;0.34,0.38,-1.33;-0.07,0.63,9.74;4.18,-14.20
118.81100040,31.89293597,8.58;1.22,265.20,-0.33;-0.28,-3.71,0.05;0.34,0.38,-1.33;-0.07,0.63,9.74;4.20,-14.40
118.81096949,31.89293387,8.56;1.15,266.12,-0.28;-0.26,-4.11,0.05;0.34,0.38,-1.33;-0.07,0.63,9.74;4.20,-14.60
118.81096949,31.89293387,8.56;1.15,266.12,-0.28;-0.26,-4.11,0.05;0.34,0.38,-1.33;-0.07,0.63,9.74;4.22,-14.70
118.81096949,31.89293387,8.56;1.15,266.12,-0.28;-0.26,-4.11,0.05;0.34,0.38,-1.33;-0.07,0.63,9.74;4.24,-14.80
118.81096949,31.89293387,8.56;1.15,266.12,-0.28;-0.26,-4.11,0.05;0.34,0.38,-1.33;-0.07,0.63,9.74;4.24,-15.10
118.81096949,31.89293387,8.56;1.15,266.12,-0.28;-0.26,-4.11,0.05;0.34,0.38,-1.33;-0.07,0.63,9.74;4.25,-15.30
118.81096949,31.89293387,8.56;1.15,266.12,-0.28;-0.26,-4.11,0.05;-0.18,-0.22,-1.86;-0.25,0.68,10.37;4.26,-22.00
118.81096949,31.89293387,8.56;1.15,266.12,-0.28;-0.26,-4.11,0.05;0.85,0.04,-2.32;0.09,0.56,9.06;4.38,-22.70
118.81096949,31.89293387,8.56;1.15,266.12,-0.28;-0.26,-4.11,0.05;0.85,0.04,-2.32;0.09,0.56,9.06;4.39,-23.40
118.81096949,31.89293387,8.56;1.15,266.12,-0.28;-0.26,-4.11,0.05;0.85,0.04,-2.32;0.09,0.56,9.06;4.41,-24.10
118.81096949,31.89293387,8.56;1.15,266.12,-0.28;-0.26,-4.11,0.05;0.85,0.04,-2.32;0.09,0.56,9.06;4.42,-24.80
118.81096949,31.89293387,8.56;1.15,266.12,-0.28;-0.26,-4.11,0.05;0.85,0.04,-2.32;0.09,0.56,9.06;4.42,-25.10
118.81096949,31.89293387,8.56;1.15,266.12,-0.28;-0.26,-4.11,0.05;0.85,0.04,-2.32;0.09,0.56,9.06;4.43,-25.80
118.81096949,31.89293387,8.56;1.15,266.12,-0.28;-0.26,-4.11,0.05;0.85,0.04,-2.32;0.09,0.56,9.06;4.44,-26.40
118.81096949,31.89293387,8.56;1.15,266.12,-0.28;-0.26,-4.11,0.05;0.85,0.04,-2.32;0.09,0.56,9.06;4.55,-28.90
118.81096949,31.89293387,8.56;1.15,266.12,-0.28;-0.26,-4.11,0.05;0.85,0.04,-2.32;0.09,0.56,9.06;4.55,-28.90
118.81093759,31.89293238,8.61;1.07,267.87,-0.40;-0.15,-4.48,0.05;0.85,0.04,-2.32;0.09,0.56,9.06;4.57,-28.90
118.81093759,31.89293238,8.61;1.07,267.87,-0.40;-0.15,-4.48,0.05;0.85,0.04,-2.32;0.09,0.56,9.06;4.58,-28.90
118.81093759,31.89293238,8.61;1.07,267.87,-0.40;-0.15,-4.48,0.05;0.85,0.04,-2.32;0.09,0.56,9.06;4.59,-28.90
118.81093759,31.89293238,8.61;1.07,267.87,-0.40;-0.15,-4.48,0.05;0.85,0.04,-2.32;0.09,0.56,9.06;4.61,-28.90
118.81093759,31.89293238,8.61;1.07,267.87,-0.40;-0.15,-4.48,0.05;-1.03,0.52,-3.50;0.24,0.37,8.99;4.73,-32.90
118.81093759,31.89293238,8.61;1.07,267.87,-0.40;-0.15,-4.48,0.05;-1.03,0.52,-3.50;0.24,0.37,8.99;4.73,-32.90
118.81093759,31.89293238,8.61;1.07,267.87,-0.40;-0.15,-4.48,0.05;-1.03,0.52,-3.50;0.24,0.37,8.99;4.73,-33.50
118.81093759,31.89293238,8.61;1.07,267.87,-0.40;-0.15,-4.48,0.05;-1.03,0.52,-3.50;0.24,0.37,8.99;4.75,-34.10
118.81093759,31.89293238,8.61;1.07,267.87,-0.40;-0.15,-4.48,0.05;-1.03,0.52,-3.50;0.24,0.37,8.99;4.76,-34.80
118.81093759,31.89293238,8.61;1.07,267.87,-0.40;-0.15,-4.48,0.05;-1.03,0.52,-3.50;0.24,0.37,8.99;4.77,-35.40
118.81093759,31.89293238,8.61;1.07,267.87,-0.40;-0.15,-4.48,0.05;-1.03,0.52,-3.50;0.24,0.37,8.99;4.79,-36.00
118.81093759,31.89293238,8.61;1.07,267.87,-0.40;-0.15,-4.48,0.05;-1.03,0.52,-3.50;0.24,0.37,8.99;4.80,-36.40
118.81093759,31.89293238,8.61;1.07,267.87,-0.40;-0.15,-4.48,0.05;-1.03,0.52,-3.50;0.24,0.37,8.99;4.82,-33.50
118.81093759,31.89293238,8.61;1.07,267.87,-0.40;-0.15,-4.48,0.05;-1.03,0.52,-3.50;0.24,0.37,8.99;4.92,-33.20
118.81090092,31.89293205,8.64;1.16,270.77,-0.45;0.08,-4.81,0.01;-1.03,0.52,-3.50;0.24,0.37,8.99;4.92,-32.80
118.81090092,31.89293205,8.64;1.16,270.77,-0.45;0.08,-4.81,0.01;-1.03,0.52,-3.50;0.24,0.37,8.99;4.94,-32.20
118.81090092,31.89293205,8.64;1.16,270.77,-0.45;0.08,-4.81,0.01;-1.03,0.52,-3.50;0.24,0.37,8.99;4.94,-31.60
118.81090092,31.89293205,8.64;1.16,270.77,-0.45;0.08,-4.81,0.01;-1.03,0.52,-3.50;0.24,0.37,8.99;4.95,-31.30
118.81090092,31.89293205,8.64;1.16,270.77,-0.45;0.08,-4.81,0.01;-1.03,0.52,-3.50;0.24,0.37,8.99;4.97,-30.80
118.81090092,31.89293205,8.64;1.16,270.77,-0.45;0.08,-4.81,0.01;0.88,-0.14,-4.30;0.22,0.65,9.91;4.98,-30.20
118.81090092,31.89293205,8.64;1.16,270.77,-0.45;0.08,-4.81,0.01;1.22,-0.19,-2.38;0.05,0.27,10.04;5.07,-9.10
118.81090092,31.89293205,8.64;1.16,270.77,-0.45;0.08,-4.81,0.01;1.22,-0.19,-2.38;0.05,0.27,10.04;5.07,-7.90
118.81090092,31.89293205,8.64;1.16,270.77,-0.45;0.08,-4.81,0.01;1.22,-0.19,-2.38;0.05,0.27,10.04;5.06,-5.20
118.81090092,31.89293205,8.64;1.16,270.77,-0.45;0.08,-4.81,0.01;1.22,-0.19,-2.38;0.05,0.27,10.04;5.06,-2.50
118.81090092,31.89293205,8.64;1.16,270.77,-0.45;0.08,-4.81,0.01;1.22,-0.19,-2.38;0.05,0.27,10.04;5.06,0.30
118.81090092,31.89293205,8.64;1.16,270.77,-0.45;0.08,-4.81,0.01;1.22,-0.19,-2.38;0.05,0.27,10.04;5.07,3.10
118.81090092,31.89293205,8.64;1.16,270.77,-0.45;0.08,-4.81,0.01;1.22,-0.19,-2.38;0.05,0.27,10.04;5.07,25.60
118.81090092,31.89293205,8.64;1.16,270.77,-0.45;0.08,-4.81,0.01;1.22,-0.19,-2.38;0.05,0.27,10.04;5.07,25.60
118.81090092,31.89293205,8.64;1.16,270.77,-0.45;0.08,-4.81,0.01;1.22,-0.19,-2.38;0.05,0.27,10.04;5.09,26.70
118.81086494,31.89293302,8.68;1.26,271.15,-0.39;0.13,-4.89,0.06;1.22,-0.19,-2.38;0.05,0.27,10.04;5.10,27.70
118.81086494,31.89293302,8.68;1.26,271.15,-0.39;0.13,-4.89,0.06;1.22,-0.19,-2.38;0.05,0.27,10.04;5.09,28.70
118.81086494,31.89293302,8.68;1.26,271.15,-0.39;0.13,-4.89,0.06;1.22,-0.19,-2.38;0.05,0.27,10.04;5.09,29.70
118.81086494,31.89293302,8.68;1.26,271.15,-0.39;0.13,-4.89,0.06;1.22,-0.19,-2.38;0.05,0.27,10.04;5.09,30.80
118.81086494,31.89293302,8.68;1.26,271.15,-0.39;0.13,-4.89,0.06;-0.70,-0.98,5.02;-0.56,0.01,9.70;5.09,31.90
118.81086494,31.89293302,8.68;1.26,271.15,-0.39;0.13,-4.89,0.06;-0.70,-0.98,5.02;-0.56,0.01,9.70;5.09,45.20
118.81086494,31.89293302,8.68;1.26,271.15,-0.39;0.13,-4.89,0.06;-0.70,-0.98,5.02;-0.56,0.01,9.70;5.09,46.10
118.81086494,31.89293302,8.68;1.26,271.15,-0.39;0.13,-4.89,0.06;-0.70,-0.98,5.02;-0.56,0.01,9.70;5.09,47.00
118.81086494,31.89293302,8.68;1.26,271.15,-0.39;0.13,-4.89,0.06;-0.70,-0.98,5.02;-0.56,0.01,9.70;5.09,47.70
118.81086494,31.89293302,8.68;1.26,271.15,-0.39;0.13,-4.89,0.06;-0.70,-0.98,5.02;-0.56,0.01,9.70;5.09,48.40
118.81086494,31.89293302,8.68;1.26,271.15,-0.39;0.13,-4.89,0.06;-0.70,-0.98,5.02;-0.56,0.01,9.70;5.09,48.80
118.81086494,31.89293302,8.68;1.26,271.15,-0.39;0.13,-4.89,0.06;-0.70,-0.98,5.02;-0.56,0.01,9.70;5.10,49.30
118.81086494,31.89293302,8.68;1.26,271.15,-0.39;0.13,-4.89,0.06;-0.70,-0.98,5.02;-0.56,0.01,9.70;5.10,49.60
118.81086494,31.89293302,8.68;1.26,271.15,-0.39;0.13,-4.89,0.06;-0.70,-0.98,5.02;-0.56,0.01,9.70;5.13,49.30
118.81082622,31.89293292,8.73;1.21,267.15,-0.15;-0.21,-4.92,0.06;-0.70,-0.98,5.02;-0.56,0.01,9.70;5.13,49.10
118.81082622,31.89293292,8.73;1.21,267.15,-0.15;-0.21,-4.92,0.06;-0.70,-0.98,5.02;-0.56,0.01,9.70;5.13,48.80
118.81082622,31.89293292,8.73;1.21,267.15,-0.15;-0.21,-4.92,0.06;-0.70,-0.98,5.02;-0.56,0.01,9.70;5.14,48.40
118.81082622,31.89293292,8.73;1.21,267.15,-0.15;-0.21,-4.92,0.06;-0.70,-0.98,5.02;-0.56,0.01,9.70;5.14,48.10
118.81082622,31.89293292,8.73;1.21,267.15,-0.15;-0.21,-4.92,0.06;-0.28,-1.02,5.43;-0.60,0.32,9.77;5.15,47.70
118.81082622,31.89293292,8.73;1.21,267.15,-0.15;-0.21,-4.92,0.06;-0.28,-1.02,5.43;-0.60,0.32,9.77;5.16,47.50
118.81082622,31.89293292,8.73;1.21,267.15,-0.15;-0.21,-4.92,0.06;-0.28,-1.02,5.43;-0.60,0.32,9.77;5.16,47.50
118.81082622,31.89293292,8.73;1.21,267.15,-0.15;-0.21,-4.92,0.06;-0.28,-1.02,5.43;-0.60,0.32,9.77;5.17,32.00
118.81082622,31.89293292,8.73;1.21,267.15,-0.15;-0.21,-4.92,0.06;-0.28,-1.02,5.43;-0.60,0.32,9.77;5.16,29.50
118.81082622,31.89293292,8.73;1.21,267.15,-0.15;-0.21,-4.92,0.06;-0.28,-1.02,5.43;-0.60,0.32,9.77;5.17,27.00
118.81082622,31.89293292,8.73;1.21,267.15,-0.15;-0.21,-4.92,0.06;-0.28,-1.02,5.43;-0.60,0.32,9.77;5.17,24.40
118.81082622,31.89293292,8.73;1.21,267.15,-0.15;-0.21,-4.92,0.06;-0.28,-1.02,5.43;-0.60,0.32,9.77;5.17,21.80
118.81082622,31.89293292,8.73;1.21,267.15,-0.15;-0.21,-4.92,0.06;-0.28,-1.02,5.43;-0.60,0.32,9.77;5.17,20.50
118.81082622,31.89293292,8.73;1.21,267.15,-0.15;-0.21,-4.92,0.06;-0.28,-1.02,5.43;-0.60,0.32,9.77;5.17,-11.00
118.81082622,31.89293292,8.73;1.21,267.15,-0.15;-0.21,-4.92,0.06;-0.28,-1.02,5.43;-0.60,0.32,9.77;5.17,-11.80
118.81078978,31.89293057,8.79;1.01,264.99,-0.06;-0.42,-4.96,0.09;-0.28,-1.02,5.43;-0.60,0.32,9.77;5.18,-13.40
118.81078978,31.89293057,8.79;1.01,264.99,-0.06;-0.42,-4.96,0.09;-0.28,-1.02,5.43;-0.60,0.32,9.77;5.18,-14.70
118.81078978,31.89293057,8.79;1.01,264.99,-0.06;-0.42,-4.96,0.09;-0.28,-1.02,5.43;-0.60,0.32,9.77;5.18,-15.90
118.81078978,31.89293057,8.79;1.01,264.99,-0.06;-0.42,-4.96,0.09;-0.22,-0.02,2.95;-0.39,0.22,9.79;5.18,-16.90
118.81078978,31.89293057,8.79;1.01,264.99,-0.06;-0.42,-4.96,0.09;-0.07,0.11,-2.75;0.25,0.22,9.65;5.18,-26.10
118.81078978,31.89293057,8.79;1.01,264.99,-0.06;-0.42,-4.96,0.09;-0.07,0.11,-2.75;0.25,0.22,9.65;5.18,-26.10
118.81078978,31.89293057,8.79;1.01,264.99,-0.06;-0.42,-4.96,0.09;-0.07,0.11,-2.75;0.25,0.22,9.65;5.20,-27.00
118.81078978,31.89293057,8.79;1.01,264.99,-0.06;-0.42,-4.96,0.09;-0.07,0.11,-2.75;0.25,0.22,9.65;5.20,-28.00
118.81078978,31.89293057,8.79;1.01,264.99,-0.06;-0.42,-4.96,0.09;-0.07,0.11,-2.75;0.25,0.22,9.65;5.20,-29.00
118.81078978,31.89293057,8.79;1.01,264.99,-0.06;-0.42,-4.96,0.09;-0.07,0.11,-2.75;0.25,0.22,9.65;5.20,-30.00
118.81078978,31.89293057,8.79;1.01,264.99,-0.06;-0.42,-4.96,0.09;-0.07,0.11,-2.75;0.25,0.22,9.65;5.21,-31.00
118.81078978,31.89293057,8.79;1.01,264.99,-0.06;-0.42,-4.96,0.09;-0.07,0.11,-2.75;0.25,0.22,9.65;5.20,-32.10
118.81078978,31.89293057,8.79;1.01,264.99,-0.06;-0.42,-4.96,0.09;-0.07,0.11,-2.75;0.25,0.22,9.65;5.20,-43.80
118.81078978,31.89293057,8.79;1.01,264.99,-0.06;-0.42,-4.96,0.09;-0.07,0.11,-2.75;0.25,0.22,9.65;5.24,-44.20
118.81074998,31.89292831,8.85;0.98,267.86,-0.06;-0.19,-5.04,0.08;-0.07,0.11,-2.75;0.25,0.22,9.65;5.23,-44.50
118.81074998,31.89292831,8.85;0.98,267.86,-0.06;-0.19,-5.04,0.08;-0.07,0.11,-2.75;0.25,0.22,9.65;5.23,-44.70
118.81074998,31.89292831,8.85;0.98,267.86,-0.06;-0.19,-5.04,0.08;-0.07,0.11,-2.75;0.25,0.22,9.65;5.23,-44.70
118.81074998,31.89292831,8.85;0.98,267.86,-0.06;-0.19,-5.04,0.08;-0.07,0.11,-2.75;0.25,0.22,9.65;5.23,-44.60
118.81074998,31.89292831,8.85;0.98,267.86,-0.06;-0.19,-5.04,0.08;-0.19,0.04,-5.77;0.62,0.23,9.75;5.23,-44.30
118.81074998,31.89292831,8.85;0.98,267.86,-0.06;-0.19,-5.04,0.08;-0.92,0.44,-4.58;0.42,0.10,9.66;5.23,-43.70
118.81074998,31.89292831,8.85;0.98,267.86,-0.06;-0.19,-5.04,0.08;-0.92,0.44,-4.58;0.42,0.10,9.66;5.23,-22.60
118.81074998,31.89292831,8.85;0.98,267.86,-0.06;-0.19,-5.04,0.08;-0.92,0.44,-4.58;0.42,0.10,9.66;5.26,-21.60
118.81074998,31.89292831,8.85;0.98,267.86,-0.06;-0.19,-5.04,0.08;-0.92,0.44,-4.58;0.42,0.10,9.66;5.26,-19.40
118.81074998,31.89292831,8.85;0.98,267.86,-0.06;-0.19,-5.04,0.08;-0.92,0.44,-4.58;0.42,0.10,9.66;5.26,-17.20
118.81074998,31.89292831,8.85;0.98,267.86,-0.06;-0.19,-5.04,0.08;-0.92,0.44,-4.58;0.42,0.10,9.66;5.27,-15.00
118.81074998,31.89292831,8.85;0.98,267.86,-0.06;-0.19,-5.04,0.08;-0.92,0.44,-4.58;0.42,0.10,9.66;5.28,-12.80
118.81074998,31.89292831,8.85;0.98,267.86,-0.06;-0.19,-5.04,0.08;-0.92,0.44,-4.58;0.42,0.10,9.66;5.32,17.20
118.81074998,31.89292831,8.85;0.98,267.86,-0.06;-0.19,-5.04,0.08;-0.92,0.44,-4.58;0.42,0.10,9.66;5.32,17.20
118.81074998,31.89292831,8.85;0.98,267.86,-0.06;-0.19,-5.04,0.08;-0.92,0.44,-4.58;0.42,0.10,9.66;5.32,18.70
118.81071221,31.89292787,8.90;1.04,269.43,-0.15;-0.03,-5.13,0.06;-0.92,0.44,-4.58;0.42,0.10,9.66;5.32,19.90
118.81071221,31.89292787,8.90;1.04,269.43,-0.15;-0.03,-5.13,0.06;-0.92,0.44,-4.58;0.42,0.10,9.66;5.34,21.00
118.81071221,31.89292787,8.90;1.04,269.43,-0.15;-0.03,-5.13,0.06;-0.92,0.44,-4.58;0.42,0.10,9.66;5.34,22.10
118.81071221,31.89292787,8.90;1.04,269.43,-0.15;-0.03,-5.13,0.06;0.09,-0.19,2.86;-0.56,0.02,10.20;5.34,23.10
118.81071221,31.89292787,8.90;1.04,269.43,-0.15;-0.03,-5.13,0.06;-0.30,1.27,3.95;-0.37,0.04,9.40;5.35,24.00
